country,year,week,year_week,age_group,new_cases
Austria,2021,45,2021-45,65-79yr,5844
Austria,2021,46,2021-46,65-79yr,6839
Austria,2021,47,2021-47,65-79yr,5468
Austria,2021,48,2021-48,65-79yr,3157
Austria,2021,49,2021-49,65-79yr,1527
Austria,2021,50,2021-50,65-79yr,929
Austria,2021,51,2021-51,65-79yr,707
Austria,2021,52,2021-52,65-79yr,1093
Belgium,2021,01,2021-01,65-79yr,1265
Belgium,2021,02,2021-02,65-79yr,1220
Belgium,2021,03,2021-03,65-79yr,1246
Belgium,2021,04,2021-04,65-79yr,1303
Belgium,2021,05,2021-05,65-79yr,1220
Belgium,2021,06,2021-06,65-79yr,1049
Belgium,2021,07,2021-07,65-79yr,1336
Belgium,2021,08,2021-08,65-79yr,1490
Belgium,2021,09,2021-09,65-79yr,1388
Belgium,2021,10,2021-10,65-79yr,1617
Belgium,2021,11,2021-11,65-79yr,2125
Belgium,2021,12,2021-12,65-79yr,2471
Belgium,2021,13,2021-13,65-79yr,2527
Belgium,2021,14,2021-14,65-79yr,2182
Belgium,2021,15,2021-15,65-79yr,2186
Belgium,2021,16,2021-16,65-79yr,2027
Belgium,2021,17,2021-17,65-79yr,1511
Belgium,2021,18,2021-18,65-79yr,1331
Belgium,2021,19,2021-19,65-79yr,915
Belgium,2021,20,2021-20,65-79yr,800
Belgium,2021,21,2021-21,65-79yr,544
Belgium,2021,22,2021-22,65-79yr,386
Belgium,2021,23,2021-23,65-79yr,243
Belgium,2021,24,2021-24,65-79yr,149
Belgium,2021,25,2021-25,65-79yr,98
Belgium,2021,26,2021-26,65-79yr,99
Belgium,2021,27,2021-27,65-79yr,153
Belgium,2021,28,2021-28,65-79yr,213
Belgium,2021,29,2021-29,65-79yr,237
Belgium,2021,30,2021-30,65-79yr,276
Belgium,2021,31,2021-31,65-79yr,427
Belgium,2021,32,2021-32,65-79yr,515
Belgium,2021,33,2021-33,65-79yr,593
Belgium,2021,34,2021-34,65-79yr,602
Belgium,2021,35,2021-35,65-79yr,706
Belgium,2021,36,2021-36,65-79yr,668
Belgium,2021,37,2021-37,65-79yr,716
Belgium,2021,38,2021-38,65-79yr,742
Belgium,2021,39,2021-39,65-79yr,777
Belgium,2021,40,2021-40,65-79yr,979
Belgium,2021,41,2021-41,65-79yr,1559
Belgium,2021,42,2021-42,65-79yr,3210
Belgium,2021,43,2021-43,65-79yr,4754
Belgium,2021,44,2021-44,65-79yr,5602
Belgium,2021,45,2021-45,65-79yr,7249
Belgium,2021,46,2021-46,65-79yr,10543
Belgium,2021,47,2021-47,65-79yr,10493
Belgium,2021,48,2021-48,65-79yr,8041
Belgium,2021,49,2021-49,65-79yr,5353
Belgium,2021,50,2021-50,65-79yr,3153
Belgium,2021,51,2021-51,65-79yr,2091
Belgium,2021,52,2021-52,65-79yr,4129
Cyprus,2021,01,2021-01,65-79yr,331
Cyprus,2021,02,2021-02,65-79yr,143
Cyprus,2021,03,2021-03,65-79yr,82
Cyprus,2021,04,2021-04,65-79yr,71
Cyprus,2021,05,2021-05,65-79yr,68
Cyprus,2021,06,2021-06,65-79yr,61
Cyprus,2021,07,2021-07,65-79yr,44
Cyprus,2021,08,2021-08,65-79yr,110
Cyprus,2021,09,2021-09,65-79yr,171
Cyprus,2021,10,2021-10,65-79yr,222
Cyprus,2021,11,2021-11,65-79yr,192
Cyprus,2021,12,2021-12,65-79yr,180
Cyprus,2021,13,2021-13,65-79yr,215
Cyprus,2021,14,2021-14,65-79yr,180
Cyprus,2021,15,2021-15,65-79yr,241
Cyprus,2021,16,2021-16,65-79yr,298
Cyprus,2021,17,2021-17,65-79yr,239
Cyprus,2021,18,2021-18,65-79yr,184
Cyprus,2021,19,2021-19,65-79yr,135
Cyprus,2021,20,2021-20,65-79yr,54
Cyprus,2021,21,2021-21,65-79yr,22
Cyprus,2021,22,2021-22,65-79yr,21
Cyprus,2021,23,2021-23,65-79yr,9
Cyprus,2021,24,2021-24,65-79yr,13
Cyprus,2021,25,2021-25,65-79yr,46
Cyprus,2021,26,2021-26,65-79yr,65
Cyprus,2021,27,2021-27,65-79yr,174
Cyprus,2021,28,2021-28,65-79yr,279
Cyprus,2021,29,2021-29,65-79yr,318
Cyprus,2021,30,2021-30,65-79yr,243
Cyprus,2021,31,2021-31,65-79yr,195
Cyprus,2021,32,2021-32,65-79yr,149
Cyprus,2021,33,2021-33,65-79yr,128
Cyprus,2021,34,2021-34,65-79yr,104
Cyprus,2021,35,2021-35,65-79yr,100
Cyprus,2021,36,2021-36,65-79yr,73
Cyprus,2021,37,2021-37,65-79yr,54
Cyprus,2021,38,2021-38,65-79yr,58
Cyprus,2021,39,2021-39,65-79yr,35
Cyprus,2021,40,2021-40,65-79yr,39
Cyprus,2021,41,2021-41,65-79yr,60
Cyprus,2021,42,2021-42,65-79yr,68
Cyprus,2021,43,2021-43,65-79yr,55
Cyprus,2021,44,2021-44,65-79yr,110
Cyprus,2021,45,2021-45,65-79yr,124
Cyprus,2021,46,2021-46,65-79yr,153
Cyprus,2021,47,2021-47,65-79yr,222
Cyprus,2021,48,2021-48,65-79yr,218
Cyprus,2021,49,2021-49,65-79yr,179
Cyprus,2021,50,2021-50,65-79yr,168
Cyprus,2021,51,2021-51,65-79yr,220
Cyprus,2021,52,2021-52,65-79yr,695
Czechia,2021,01,2021-01,65-79yr,12696
Czechia,2021,02,2021-02,65-79yr,7781
Czechia,2021,03,2021-03,65-79yr,6026
Czechia,2021,04,2021-04,65-79yr,5720
Czechia,2021,05,2021-05,65-79yr,5992
Czechia,2021,06,2021-06,65-79yr,6055
Czechia,2021,07,2021-07,65-79yr,7287
Czechia,2021,08,2021-08,65-79yr,9096
Czechia,2021,09,2021-09,65-79yr,9931
Czechia,2021,10,2021-10,65-79yr,8957
Czechia,2021,11,2021-11,65-79yr,8005
Czechia,2021,12,2021-12,65-79yr,6287
Czechia,2021,13,2021-13,65-79yr,4818
Czechia,2021,14,2021-14,65-79yr,3436
Czechia,2021,15,2021-15,65-79yr,2680
Czechia,2021,16,2021-16,65-79yr,1959
Czechia,2021,17,2021-17,65-79yr,1582
Czechia,2021,18,2021-18,65-79yr,1168
Czechia,2021,19,2021-19,65-79yr,766
Czechia,2021,20,2021-20,65-79yr,424
Czechia,2021,21,2021-21,65-79yr,267
Czechia,2021,22,2021-22,65-79yr,167
Czechia,2021,23,2021-23,65-79yr,79
Czechia,2021,24,2021-24,65-79yr,59
Czechia,2021,25,2021-25,65-79yr,30
Czechia,2021,26,2021-26,65-79yr,24
Czechia,2021,27,2021-27,65-79yr,25
Czechia,2021,28,2021-28,65-79yr,68
Czechia,2021,29,2021-29,65-79yr,35
Czechia,2021,30,2021-30,65-79yr,42
Czechia,2021,31,2021-31,65-79yr,41
Czechia,2021,32,2021-32,65-79yr,50
Czechia,2021,33,2021-33,65-79yr,53
Czechia,2021,34,2021-34,65-79yr,54
Czechia,2021,35,2021-35,65-79yr,85
Czechia,2021,36,2021-36,65-79yr,129
Czechia,2021,37,2021-37,65-79yr,200
Czechia,2021,38,2021-38,65-79yr,175
Czechia,2021,39,2021-39,65-79yr,284
Czechia,2021,40,2021-40,65-79yr,400
Czechia,2021,41,2021-41,65-79yr,583
Czechia,2021,42,2021-42,65-79yr,1419
Czechia,2021,43,2021-43,65-79yr,2417
Czechia,2021,44,2021-44,65-79yr,4418
Czechia,2021,45,2021-45,65-79yr,5831
Czechia,2021,46,2021-46,65-79yr,7506
Czechia,2021,47,2021-47,65-79yr,9431
Czechia,2021,48,2021-48,65-79yr,8833
Czechia,2021,49,2021-49,65-79yr,7210
Czechia,2021,50,2021-50,65-79yr,5210
Czechia,2021,51,2021-51,65-79yr,3046
Czechia,2021,52,2021-52,65-79yr,2867
Denmark,2021,01,2021-01,65-79yr,1050
Denmark,2021,02,2021-02,65-79yr,666
Denmark,2021,03,2021-03,65-79yr,515
Denmark,2021,04,2021-04,65-79yr,317
Denmark,2021,05,2021-05,65-79yr,310
Denmark,2021,06,2021-06,65-79yr,223
Denmark,2021,07,2021-07,65-79yr,245
Denmark,2021,08,2021-08,65-79yr,259
Denmark,2021,09,2021-09,65-79yr,297
Denmark,2021,10,2021-10,65-79yr,290
Denmark,2021,11,2021-11,65-79yr,280
Denmark,2021,12,2021-12,65-79yr,278
Denmark,2021,13,2021-13,65-79yr,260
Denmark,2021,14,2021-14,65-79yr,156
Denmark,2021,15,2021-15,65-79yr,218
Denmark,2021,16,2021-16,65-79yr,218
Denmark,2021,17,2021-17,65-79yr,137
Denmark,2021,18,2021-18,65-79yr,270
Denmark,2021,19,2021-19,65-79yr,227
Denmark,2021,20,2021-20,65-79yr,199
Denmark,2021,21,2021-21,65-79yr,106
Denmark,2021,22,2021-22,65-79yr,80
Denmark,2021,23,2021-23,65-79yr,43
Denmark,2021,24,2021-24,65-79yr,26
Denmark,2021,25,2021-25,65-79yr,14
Denmark,2021,26,2021-26,65-79yr,29
Denmark,2021,27,2021-27,65-79yr,57
Denmark,2021,28,2021-28,65-79yr,69
Denmark,2021,29,2021-29,65-79yr,91
Denmark,2021,30,2021-30,65-79yr,110
Denmark,2021,31,2021-31,65-79yr,148
Denmark,2021,32,2021-32,65-79yr,174
Denmark,2021,33,2021-33,65-79yr,194
Denmark,2021,34,2021-34,65-79yr,214
Denmark,2021,35,2021-35,65-79yr,135
Denmark,2021,36,2021-36,65-79yr,183
Denmark,2021,37,2021-37,65-79yr,135
Denmark,2021,38,2021-38,65-79yr,201
Denmark,2021,39,2021-39,65-79yr,214
Denmark,2021,40,2021-40,65-79yr,304
Denmark,2021,41,2021-41,65-79yr,446
Denmark,2021,42,2021-42,65-79yr,963
Denmark,2021,43,2021-43,65-79yr,1233
Denmark,2021,44,2021-44,65-79yr,1384
Denmark,2021,45,2021-45,65-79yr,1310
Denmark,2021,46,2021-46,65-79yr,2283
Denmark,2021,47,2021-47,65-79yr,2146
Denmark,2021,48,2021-48,65-79yr,2524
Denmark,2021,49,2021-49,65-79yr,2268
Denmark,2021,50,2021-50,65-79yr,3073
Denmark,2021,51,2021-51,65-79yr,3208
Denmark,2021,52,2021-52,65-79yr,7871
France,2021,01,2021-01,65-79yr,13809
France,2021,02,2021-02,65-79yr,13482
France,2021,03,2021-03,65-79yr,14467
France,2021,04,2021-04,65-79yr,14891
France,2021,05,2021-05,65-79yr,14365
France,2021,06,2021-06,65-79yr,12023
France,2021,07,2021-07,65-79yr,12282
France,2021,08,2021-08,65-79yr,13796
France,2021,09,2021-09,65-79yr,13058
France,2021,10,2021-10,65-79yr,13889
France,2021,11,2021-11,65-79yr,16788
France,2021,12,2021-12,65-79yr,19544
France,2021,13,2021-13,65-79yr,20170
France,2021,14,2021-14,65-79yr,17517
France,2021,15,2021-15,65-79yr,18098
France,2021,16,2021-16,65-79yr,15335
France,2021,17,2021-17,65-79yr,11812
France,2021,18,2021-18,65-79yr,7817
France,2021,19,2021-19,65-79yr,5332
France,2021,20,2021-20,65-79yr,4933
France,2021,21,2021-21,65-79yr,3356
France,2021,22,2021-22,65-79yr,2663
France,2021,23,2021-23,65-79yr,1680
France,2021,24,2021-24,65-79yr,1046
France,2021,25,2021-25,65-79yr,794
France,2021,26,2021-26,65-79yr,756
France,2021,27,2021-27,65-79yr,997
France,2021,28,2021-28,65-79yr,1553
France,2021,29,2021-29,65-79yr,3772
France,2021,30,2021-30,65-79yr,6150
France,2021,31,2021-31,65-79yr,8108
France,2021,32,2021-32,65-79yr,9377
France,2021,33,2021-33,65-79yr,9193
France,2021,34,2021-34,65-79yr,7909
France,2021,35,2021-35,65-79yr,6307
France,2021,36,2021-36,65-79yr,4879
France,2021,37,2021-37,65-79yr,3487
France,2021,38,2021-38,65-79yr,2942
France,2021,39,2021-39,65-79yr,2927
France,2021,40,2021-40,65-79yr,2826
France,2021,41,2021-41,65-79yr,3757
France,2021,42,2021-42,65-79yr,4727
France,2021,43,2021-43,65-79yr,5643
France,2021,44,2021-44,65-79yr,6321
France,2021,45,2021-45,65-79yr,7854
France,2021,46,2021-46,65-79yr,12712
France,2021,47,2021-47,65-79yr,18244
France,2021,48,2021-48,65-79yr,23141
France,2021,49,2021-49,65-79yr,23456
France,2021,50,2021-50,65-79yr,22012
France,2021,51,2021-51,65-79yr,25281
France,2021,52,2021-52,65-79yr,71171
Germany,2021,01,2021-01,65-79yr,15776
Germany,2021,02,2021-02,65-79yr,12387
Germany,2021,03,2021-03,65-79yr,10087
Germany,2021,04,2021-04,65-79yr,8421
Germany,2021,05,2021-05,65-79yr,6796
Germany,2021,06,2021-06,65-79yr,5187
Germany,2021,07,2021-07,65-79yr,5353
Germany,2021,08,2021-08,65-79yr,5333
Germany,2021,09,2021-09,65-79yr,4913
Germany,2021,10,2021-10,65-79yr,5534
Germany,2021,11,2021-11,65-79yr,7462
Germany,2021,12,2021-12,65-79yr,8962
Germany,2021,13,2021-13,65-79yr,9039
Germany,2021,14,2021-14,65-79yr,9804
Germany,2021,15,2021-15,65-79yr,11228
Germany,2021,16,2021-16,65-79yr,10485
Germany,2021,17,2021-17,65-79yr,8966
Germany,2021,18,2021-18,65-79yr,7252
Germany,2021,19,2021-19,65-79yr,5050
Germany,2021,20,2021-20,65-79yr,3471
Germany,2021,21,2021-21,65-79yr,1761
Germany,2021,22,2021-22,65-79yr,1185
Germany,2021,23,2021-23,65-79yr,688
Germany,2021,24,2021-24,65-79yr,306
Germany,2021,25,2021-25,65-79yr,224
Germany,2021,26,2021-26,65-79yr,190
Germany,2021,27,2021-27,65-79yr,197
Germany,2021,28,2021-28,65-79yr,230
Germany,2021,29,2021-29,65-79yr,325
Germany,2021,30,2021-30,65-79yr,509
Germany,2021,31,2021-31,65-79yr,578
Germany,2021,32,2021-32,65-79yr,930
Germany,2021,33,2021-33,65-79yr,1269
Germany,2021,34,2021-34,65-79yr,1844
Germany,2021,35,2021-35,65-79yr,2279
Germany,2021,36,2021-36,65-79yr,2519
Germany,2021,37,2021-37,65-79yr,2370
Germany,2021,38,2021-38,65-79yr,2238
Germany,2021,39,2021-39,65-79yr,2667
Germany,2021,40,2021-40,65-79yr,3149
Germany,2021,41,2021-41,65-79yr,3695
Germany,2021,42,2021-42,65-79yr,6233
Germany,2021,43,2021-43,65-79yr,9559
Germany,2021,44,2021-44,65-79yr,13239
Germany,2021,45,2021-45,65-79yr,19598
Germany,2021,46,2021-46,65-79yr,26058
Germany,2021,47,2021-47,65-79yr,29159
Germany,2021,48,2021-48,65-79yr,26860
Germany,2021,49,2021-49,65-79yr,22292
Germany,2021,50,2021-50,65-79yr,16259
Germany,2021,51,2021-51,65-79yr,10694
Germany,2021,52,2021-52,65-79yr,11113
Greece,2021,01,2021-01,65-79yr,551
Greece,2021,02,2021-02,65-79yr,449
Greece,2021,03,2021-03,65-79yr,409
Greece,2021,04,2021-04,65-79yr,600
Greece,2021,05,2021-05,65-79yr,805
Greece,2021,06,2021-06,65-79yr,911
Greece,2021,07,2021-07,65-79yr,884
Greece,2021,08,2021-08,65-79yr,1336
Greece,2021,09,2021-09,65-79yr,1658
Greece,2021,10,2021-10,65-79yr,2072
Greece,2021,11,2021-11,65-79yr,1955
Greece,2021,12,2021-12,65-79yr,2119
Greece,2021,13,2021-13,65-79yr,2755
Greece,2021,14,2021-14,65-79yr,2546
Greece,2021,15,2021-15,65-79yr,2362
Greece,2021,16,2021-16,65-79yr,2076
Greece,2021,17,2021-17,65-79yr,1644
Greece,2021,18,2021-18,65-79yr,1496
Greece,2021,19,2021-19,65-79yr,1246
Greece,2021,20,2021-20,65-79yr,896
Greece,2021,21,2021-21,65-79yr,673
Greece,2021,22,2021-22,65-79yr,429
Greece,2021,23,2021-23,65-79yr,313
Greece,2021,24,2021-24,65-79yr,165
Greece,2021,25,2021-25,65-79yr,106
Greece,2021,26,2021-26,65-79yr,101
Greece,2021,27,2021-27,65-79yr,231
Greece,2021,28,2021-28,65-79yr,423
Greece,2021,29,2021-29,65-79yr,600
Greece,2021,30,2021-30,65-79yr,663
Greece,2021,31,2021-31,65-79yr,907
Greece,2021,32,2021-32,65-79yr,1180
Greece,2021,33,2021-33,65-79yr,1416
Greece,2021,34,2021-34,65-79yr,1361
Greece,2021,35,2021-35,65-79yr,1150
Greece,2021,36,2021-36,65-79yr,1069
Greece,2021,37,2021-37,65-79yr,1114
Greece,2021,38,2021-38,65-79yr,995
Greece,2021,39,2021-39,65-79yr,1104
Greece,2021,40,2021-40,65-79yr,1173
Greece,2021,41,2021-41,65-79yr,1373
Greece,2021,42,2021-42,65-79yr,1854
Greece,2021,43,2021-43,65-79yr,2218
Greece,2021,44,2021-44,65-79yr,3577
Greece,2021,45,2021-45,65-79yr,4056
Greece,2021,46,2021-46,65-79yr,3994
Greece,2021,47,2021-47,65-79yr,3795
Greece,2021,48,2021-48,65-79yr,3586
Greece,2021,49,2021-49,65-79yr,2689
Greece,2021,50,2021-50,65-79yr,2179
Greece,2021,51,2021-51,65-79yr,2148
Greece,2021,52,2021-52,65-79yr,5941
Italy,2021,01,2021-01,65-79yr,16469
Italy,2021,02,2021-02,65-79yr,12836
Italy,2021,03,2021-03,65-79yr,11336
Italy,2021,04,2021-04,65-79yr,10543
Italy,2021,05,2021-05,65-79yr,10465
Italy,2021,06,2021-06,65-79yr,10221
Italy,2021,07,2021-07,65-79yr,10841
Italy,2021,08,2021-08,65-79yr,14541
Italy,2021,09,2021-09,65-79yr,17231
Italy,2021,10,2021-10,65-79yr,19623
Italy,2021,11,2021-11,65-79yr,19490
Italy,2021,12,2021-12,65-79yr,18851
Italy,2021,13,2021-13,65-79yr,17728
Italy,2021,14,2021-14,65-79yr,13259
Italy,2021,15,2021-15,65-79yr,12635
Italy,2021,16,2021-16,65-79yr,10539
Italy,2021,17,2021-17,65-79yr,8666
Italy,2021,18,2021-18,65-79yr,6706
Italy,2021,19,2021-19,65-79yr,4346
Italy,2021,20,2021-20,65-79yr,2809
Italy,2021,21,2021-21,65-79yr,1799
Italy,2021,22,2021-22,65-79yr,1254
Italy,2021,23,2021-23,65-79yr,860
Italy,2021,24,2021-24,65-79yr,603
Italy,2021,25,2021-25,65-79yr,386
Italy,2021,26,2021-26,65-79yr,336
Italy,2021,27,2021-27,65-79yr,477
Italy,2021,28,2021-28,65-79yr,789
Italy,2021,29,2021-29,65-79yr,1313
Italy,2021,30,2021-30,65-79yr,1891
Italy,2021,31,2021-31,65-79yr,2492
Italy,2021,32,2021-32,65-79yr,3039
Italy,2021,33,2021-33,65-79yr,3289
Italy,2021,34,2021-34,65-79yr,3546
Italy,2021,35,2021-35,65-79yr,3130
Italy,2021,36,2021-36,65-79yr,2943
Italy,2021,37,2021-37,65-79yr,2816
Italy,2021,38,2021-38,65-79yr,2306
Italy,2021,39,2021-39,65-79yr,1999
Italy,2021,40,2021-40,65-79yr,1870
Italy,2021,41,2021-41,65-79yr,1929
Italy,2021,42,2021-42,65-79yr,2886
Italy,2021,43,2021-43,65-79yr,3909
Italy,2021,44,2021-44,65-79yr,4654
Italy,2021,45,2021-45,65-79yr,6397
Italy,2021,46,2021-46,65-79yr,8157
Italy,2021,47,2021-47,65-79yr,9643
Italy,2021,48,2021-48,65-79yr,11168
Italy,2021,49,2021-49,65-79yr,12685
Italy,2021,50,2021-50,65-79yr,16381
Italy,2021,51,2021-51,65-79yr,20823
Italy,2021,52,2021-52,65-79yr,57898
Luxembourg,2021,01,2021-01,65-79yr,74
Luxembourg,2021,02,2021-02,65-79yr,54
Luxembourg,2021,03,2021-03,65-79yr,61
Luxembourg,2021,04,2021-04,65-79yr,52
Luxembourg,2021,05,2021-05,65-79yr,62
Luxembourg,2021,06,2021-06,65-79yr,49
Luxembourg,2021,07,2021-07,65-79yr,87
Luxembourg,2021,08,2021-08,65-79yr,68
Luxembourg,2021,09,2021-09,65-79yr,89
Luxembourg,2021,10,2021-10,65-79yr,87
Luxembourg,2021,11,2021-11,65-79yr,101
Luxembourg,2021,12,2021-12,65-79yr,101
Luxembourg,2021,13,2021-13,65-79yr,84
Luxembourg,2021,14,2021-14,65-79yr,97
Luxembourg,2021,15,2021-15,65-79yr,82
Luxembourg,2021,16,2021-16,65-79yr,61
Luxembourg,2021,17,2021-17,65-79yr,48
Luxembourg,2021,18,2021-18,65-79yr,35
Luxembourg,2021,19,2021-19,65-79yr,33
Luxembourg,2021,20,2021-20,65-79yr,18
Luxembourg,2021,21,2021-21,65-79yr,18
Luxembourg,2021,22,2021-22,65-79yr,17
Luxembourg,2021,23,2021-23,65-79yr,11
Luxembourg,2021,24,2021-24,65-79yr,4
Luxembourg,2021,25,2021-25,65-79yr,0
Luxembourg,2021,26,2021-26,65-79yr,12
Luxembourg,2021,27,2021-27,65-79yr,7
Luxembourg,2021,28,2021-28,65-79yr,16
Luxembourg,2021,29,2021-29,65-79yr,20
Luxembourg,2021,30,2021-30,65-79yr,14
Luxembourg,2021,31,2021-31,65-79yr,13
Luxembourg,2021,32,2021-32,65-79yr,13
Luxembourg,2021,33,2021-33,65-79yr,14
Luxembourg,2021,34,2021-34,65-79yr,17
Luxembourg,2021,35,2021-35,65-79yr,12
Luxembourg,2021,36,2021-36,65-79yr,25
Luxembourg,2021,37,2021-37,65-79yr,22
Luxembourg,2021,38,2021-38,65-79yr,27
Luxembourg,2021,39,2021-39,65-79yr,29
Luxembourg,2021,40,2021-40,65-79yr,31
Luxembourg,2021,41,2021-41,65-79yr,36
Luxembourg,2021,42,2021-42,65-79yr,70
Luxembourg,2021,43,2021-43,65-79yr,102
Luxembourg,2021,44,2021-44,65-79yr,108
Luxembourg,2021,45,2021-45,65-79yr,109
Luxembourg,2021,46,2021-46,65-79yr,126
Luxembourg,2021,47,2021-47,65-79yr,163
Luxembourg,2021,48,2021-48,65-79yr,186
Luxembourg,2021,49,2021-49,65-79yr,150
Luxembourg,2021,50,2021-50,65-79yr,140
Luxembourg,2021,51,2021-51,65-79yr,101
Luxembourg,2021,52,2021-52,65-79yr,228
Netherlands,2021,01,2021-01,65-79yr,5644
Netherlands,2021,02,2021-02,65-79yr,4463
Netherlands,2021,03,2021-03,65-79yr,4024
Netherlands,2021,04,2021-04,65-79yr,3257
Netherlands,2021,05,2021-05,65-79yr,2843
Netherlands,2021,06,2021-06,65-79yr,2416
Netherlands,2021,07,2021-07,65-79yr,2700
Netherlands,2021,08,2021-08,65-79yr,3093
Netherlands,2021,09,2021-09,65-79yr,2841
Netherlands,2021,10,2021-10,65-79yr,3063
Netherlands,2021,11,2021-11,65-79yr,3707
Netherlands,2021,12,2021-12,65-79yr,4353
Netherlands,2021,13,2021-13,65-79yr,4330
Netherlands,2021,14,2021-14,65-79yr,4104
Netherlands,2021,15,2021-15,65-79yr,4523
Netherlands,2021,16,2021-16,65-79yr,4566
Netherlands,2021,17,2021-17,65-79yr,3638
Netherlands,2021,18,2021-18,65-79yr,3880
Netherlands,2021,19,2021-19,65-79yr,2667
Netherlands,2021,20,2021-20,65-79yr,1569
Netherlands,2021,21,2021-21,65-79yr,909
Netherlands,2021,22,2021-22,65-79yr,594
Netherlands,2021,23,2021-23,65-79yr,301
Netherlands,2021,24,2021-24,65-79yr,164
Netherlands,2021,25,2021-25,65-79yr,99
Netherlands,2021,26,2021-26,65-79yr,86
Netherlands,2021,27,2021-27,65-79yr,211
Netherlands,2021,28,2021-28,65-79yr,767
Netherlands,2021,29,2021-29,65-79yr,1170
Netherlands,2021,30,2021-30,65-79yr,930
Netherlands,2021,31,2021-31,65-79yr,754
Netherlands,2021,32,2021-32,65-79yr,740
Netherlands,2021,33,2021-33,65-79yr,747
Netherlands,2021,34,2021-34,65-79yr,901
Netherlands,2021,35,2021-35,65-79yr,914
Netherlands,2021,36,2021-36,65-79yr,861
Netherlands,2021,37,2021-37,65-79yr,762
Netherlands,2021,38,2021-38,65-79yr,665
Netherlands,2021,39,2021-39,65-79yr,823
Netherlands,2021,40,2021-40,65-79yr,1242
Netherlands,2021,41,2021-41,65-79yr,2079
Netherlands,2021,42,2021-42,65-79yr,3606
Netherlands,2021,43,2021-43,65-79yr,5898
Netherlands,2021,44,2021-44,65-79yr,8055
Netherlands,2021,45,2021-45,65-79yr,9903
Netherlands,2021,46,2021-46,65-79yr,14124
Netherlands,2021,47,2021-47,65-79yr,14139
Netherlands,2021,48,2021-48,65-79yr,13472
Netherlands,2021,49,2021-49,65-79yr,11362
Netherlands,2021,50,2021-50,65-79yr,8734
Netherlands,2021,51,2021-51,65-79yr,6396
Netherlands,2021,52,2021-52,65-79yr,6978
Norway,2021,01,2021-01,65-79yr,185
Norway,2021,02,2021-02,65-79yr,147
Norway,2021,03,2021-03,65-79yr,97
Norway,2021,04,2021-04,65-79yr,58
Norway,2021,05,2021-05,65-79yr,66
Norway,2021,06,2021-06,65-79yr,57
Norway,2021,07,2021-07,65-79yr,79
Norway,2021,08,2021-08,65-79yr,102
Norway,2021,09,2021-09,65-79yr,167
Norway,2021,10,2021-10,65-79yr,214
Norway,2021,11,2021-11,65-79yr,276
Norway,2021,12,2021-12,65-79yr,232
Norway,2021,13,2021-13,65-79yr,206
Norway,2021,14,2021-14,65-79yr,174
Norway,2021,15,2021-15,65-79yr,139
Norway,2021,16,2021-16,65-79yr,97
Norway,2021,17,2021-17,65-79yr,74
Norway,2021,18,2021-18,65-79yr,85
Norway,2021,19,2021-19,65-79yr,64
Norway,2021,20,2021-20,65-79yr,54
Norway,2021,21,2021-21,65-79yr,41
Norway,2021,22,2021-22,65-79yr,20
Norway,2021,23,2021-23,65-79yr,11
Norway,2021,24,2021-24,65-79yr,10
Norway,2021,25,2021-25,65-79yr,5
Norway,2021,26,2021-26,65-79yr,18
Norway,2021,27,2021-27,65-79yr,18
Norway,2021,28,2021-28,65-79yr,15
Norway,2021,29,2021-29,65-79yr,29
Norway,2021,30,2021-30,65-79yr,42
