dateRep,year,month,day,cases,deaths,countriesAndTerritories
05/09/2021,2021,09,05,1190,13,Portugal
04/09/2021,2021,09,04,1713,13,Portugal
03/09/2021,2021,09,03,1822,6,Portugal
02/09/2021,2021,09,02,2830,9,Portugal
01/09/2021,2021,09,01,1565,14,Portugal
31/08/2021,2021,08,31,1908,13,Portugal
30/08/2021,2021,08,30,1072,9,Portugal
29/08/2021,2021,08,29,1782,10,Portugal
28/08/2021,2021,08,28,2374,8,Portugal
27/08/2021,2021,08,27,2370,14,Portugal
26/08/2021,2021,08,26,2552,15,Portugal
25/08/2021,2021,08,25,3062,16,Portugal
24/08/2021,2021,08,24,2261,13,Portugal
23/08/2021,2021,08,23,1126,6,Portugal
22/08/2021,2021,08,22,2112,9,Portugal
21/08/2021,2021,08,21,2676,8,Portugal
20/08/2021,2021,08,20,2507,9,Portugal
19/08/2021,2021,08,19,2554,12,Portugal
18/08/2021,2021,08,18,2983,17,Portugal
17/08/2021,2021,08,17,2118,11,Portugal
16/08/2021,2021,08,16,1135,11,Portugal
15/08/2021,2021,08,15,2217,13,Portugal
14/08/2021,2021,08,14,2571,12,Portugal
13/08/2021,2021,08,13,2598,12,Portugal
12/08/2021,2021,08,12,2708,11,Portugal
11/08/2021,2021,08,11,2948,12,Portugal
10/08/2021,2021,08,10,2232,17,Portugal
09/08/2021,2021,08,09,1094,18,Portugal
08/08/2021,2021,08,08,1982,10,Portugal
07/08/2021,2021,08,07,2621,17,Portugal
06/08/2021,2021,08,06,2377,18,Portugal
05/08/2021,2021,08,05,2581,10,Portugal
04/08/2021,2021,08,04,3203,15,Portugal
03/08/2021,2021,08,03,2076,19,Portugal
02/08/2021,2021,08,02,1190,9,Portugal
01/08/2021,2021,08,01,2306,8,Portugal
31/07/2021,2021,07,31,2590,17,Portugal
30/07/2021,2021,07,30,2595,14,Portugal
29/07/2021,2021,07,29,3009,10,Portugal
28/07/2021,2021,07,28,3452,13,Portugal
27/07/2021,2021,07,27,2316,6,Portugal
26/07/2021,2021,07,26,1610,9,Portugal
25/07/2021,2021,07,25,2625,8,Portugal
24/07/2021,2021,07,24,3396,20,Portugal
23/07/2021,2021,07,23,3794,16,Portugal
22/07/2021,2021,07,22,3622,16,Portugal
21/07/2021,2021,07,21,4376,13,Portugal
20/07/2021,2021,07,20,2706,4,Portugal
19/07/2021,2021,07,19,1855,8,Portugal
18/07/2021,2021,07,18,3261,8,Portugal
17/07/2021,2021,07,17,3677,5,Portugal
16/07/2021,2021,07,16,3547,7,Portugal
15/07/2021,2021,07,15,3641,5,Portugal
14/07/2021,2021,07,14,4153,9,Portugal
13/07/2021,2021,07,13,2650,9,Portugal
12/07/2021,2021,07,12,1782,8,Portugal
11/07/2021,2021,07,11,2323,8,Portugal
10/07/2021,2021,07,10,3162,6,Portugal
09/07/2021,2021,07,09,3194,7,Portugal
08/07/2021,2021,07,08,3269,9,Portugal
07/07/2021,2021,07,07,3285,8,Portugal
06/07/2021,2021,07,06,2170,1,Portugal
05/07/2021,2021,07,05,1483,5,Portugal
04/07/2021,2021,07,04,2041,0,Portugal
03/07/2021,2021,07,03,2605,4,Portugal
02/07/2021,2021,07,02,2436,7,Portugal
01/07/2021,2021,07,01,2449,5,Portugal
30/06/2021,2021,06,30,2362,4,Portugal
29/06/2021,2021,06,29,1746,6,Portugal
28/06/2021,2021,06,28,902,2,Portugal
27/06/2021,2021,06,27,1496,1,Portugal
26/06/2021,2021,06,26,1568,2,Portugal
25/06/2021,2021,06,25,1604,2,Portugal
24/06/2021,2021,06,24,1556,2,Portugal
23/06/2021,2021,06,23,1497,3,Portugal
22/06/2021,2021,06,22,1020,6,Portugal
21/06/2021,2021,06,21,756,3,Portugal
20/06/2021,2021,06,20,941,3,Portugal
19/06/2021,2021,06,19,1183,1,Portugal
18/06/2021,2021,06,18,1298,4,Portugal
17/06/2021,2021,06,17,1233,2,Portugal
16/06/2021,2021,06,16,1350,6,Portugal
15/06/2021,2021,06,15,973,2,Portugal
14/06/2021,2021,06,14,625,0,Portugal
13/06/2021,2021,06,13,707,2,Portugal
12/06/2021,2021,06,12,789,1,Portugal
11/06/2021,2021,06,11,519,1,Portugal
10/06/2021,2021,06,10,910,6,Portugal
09/06/2021,2021,06,09,890,0,Portugal
08/06/2021,2021,06,08,598,1,Portugal
07/06/2021,2021,06,07,388,2,Portugal
06/06/2021,2021,06,06,612,2,Portugal
05/06/2021,2021,06,05,573,3,Portugal
04/06/2021,2021,06,04,430,0,Portugal
03/06/2021,2021,06,03,769,3,Portugal
02/06/2021,2021,06,02,724,1,Portugal
01/06/2021,2021,06,01,445,0,Portugal
31/05/2021,2021,05,31,435,2,Portugal
30/05/2021,2021,05,30,445,0,Portugal
29/05/2021,2021,05,29,609,0,Portugal
28/05/2021,2021,05,28,598,1,Portugal
27/05/2021,2021,05,27,572,0,Portugal
