country,year,week,year_week,age_group,new_cases
Spain,2021,08,2021-08,80+yr,1821
Spain,2021,09,2021-09,80+yr,1545
Spain,2021,10,2021-10,80+yr,1440
Spain,2021,11,2021-11,80+yr,1382
Spain,2021,12,2021-12,80+yr,1579
Spain,2021,13,2021-13,80+yr,1591
Spain,2021,14,2021-14,80+yr,1749
Spain,2021,15,2021-15,80+yr,1658
Spain,2021,16,2021-16,80+yr,1411
Spain,2021,17,2021-17,80+yr,1190
Spain,2021,18,2021-18,80+yr,805
Spain,2021,19,2021-19,80+yr,587
Spain,2021,20,2021-20,80+yr,501
Spain,2021,21,2021-21,80+yr,471
Spain,2021,22,2021-22,80+yr,485
Spain,2021,23,2021-23,80+yr,369
Spain,2021,24,2021-24,80+yr,335
Spain,2021,25,2021-25,80+yr,353
Spain,2021,26,2021-26,80+yr,614
Spain,2021,27,2021-27,80+yr,1364
Spain,2021,28,2021-28,80+yr,2872
Spain,2021,29,2021-29,80+yr,4547
Spain,2021,30,2021-30,80+yr,4808
Spain,2021,31,2021-31,80+yr,4304
Spain,2021,32,2021-32,80+yr,4020
Spain,2021,33,2021-33,80+yr,3394
Spain,2021,34,2021-34,80+yr,2830
Spain,2021,35,2021-35,80+yr,2252
Spain,2021,36,2021-36,80+yr,1551
Spain,2021,37,2021-37,80+yr,1128
Spain,2021,38,2021-38,80+yr,813
Spain,2021,39,2021-39,80+yr,738
Spain,2021,40,2021-40,80+yr,635
Spain,2021,41,2021-41,80+yr,636
Spain,2021,42,2021-42,80+yr,700
Spain,2021,43,2021-43,80+yr,706
Spain,2021,44,2021-44,80+yr,819
Spain,2021,45,2021-45,80+yr,1112
Spain,2021,46,2021-46,80+yr,1553
Spain,2021,47,2021-47,80+yr,1885
Spain,2021,48,2021-48,80+yr,2309
Spain,2021,49,2021-49,80+yr,2401
Spain,2021,50,2021-50,80+yr,3667
Spain,2021,51,2021-51,80+yr,6639
Spain,2021,52,2021-52,80+yr,17309
Sweden,2021,01,2021-01,80+yr,1660
Sweden,2021,02,2021-02,80+yr,1431
Sweden,2021,03,2021-03,80+yr,1004
Sweden,2021,04,2021-04,80+yr,734
Sweden,2021,05,2021-05,80+yr,569
Sweden,2021,06,2021-06,80+yr,470
Sweden,2021,07,2021-07,80+yr,438
Sweden,2021,08,2021-08,80+yr,456
Sweden,2021,09,2021-09,80+yr,374
Sweden,2021,10,2021-10,80+yr,390
Sweden,2021,11,2021-11,80+yr,392
Sweden,2021,12,2021-12,80+yr,422
Sweden,2021,13,2021-13,80+yr,369
Sweden,2021,14,2021-14,80+yr,334
Sweden,2021,15,2021-15,80+yr,351
Sweden,2021,16,2021-16,80+yr,296
Sweden,2021,17,2021-17,80+yr,199
Sweden,2021,18,2021-18,80+yr,193
Sweden,2021,19,2021-19,80+yr,171
Sweden,2021,20,2021-20,80+yr,127
Sweden,2021,21,2021-21,80+yr,59
Sweden,2021,22,2021-22,80+yr,56
Sweden,2021,23,2021-23,80+yr,34
Sweden,2021,24,2021-24,80+yr,16
Sweden,2021,25,2021-25,80+yr,22
Sweden,2021,26,2021-26,80+yr,25
Sweden,2021,27,2021-27,80+yr,13
Sweden,2021,28,2021-28,80+yr,19
Sweden,2021,29,2021-29,80+yr,19
Sweden,2021,30,2021-30,80+yr,23
Sweden,2021,31,2021-31,80+yr,30
Sweden,2021,32,2021-32,80+yr,47
Sweden,2021,33,2021-33,80+yr,96
Sweden,2021,34,2021-34,80+yr,105
Sweden,2021,35,2021-35,80+yr,105
Sweden,2021,36,2021-36,80+yr,195
Sweden,2021,37,2021-37,80+yr,158
Sweden,2021,38,2021-38,80+yr,145
Sweden,2021,39,2021-39,80+yr,164
Sweden,2021,40,2021-40,80+yr,131
Sweden,2021,41,2021-41,80+yr,104
Sweden,2021,42,2021-42,80+yr,152
Sweden,2021,43,2021-43,80+yr,115
Sweden,2021,44,2021-44,80+yr,97
Sweden,2021,45,2021-45,80+yr,97
Sweden,2021,46,2021-46,80+yr,106
Sweden,2021,47,2021-47,80+yr,158
Sweden,2021,48,2021-48,80+yr,151
Sweden,2021,49,2021-49,80+yr,176
Sweden,2021,50,2021-50,80+yr,171
Sweden,2021,51,2021-51,80+yr,223
Sweden,2021,52,2021-52,80+yr,863
