country,year,week,year_week,age_group,new_cases
Portugal,2021,40,2021-40,<15yr,705
Portugal,2021,41,2021-41,<15yr,717
Portugal,2021,42,2021-42,<15yr,793
Portugal,2021,43,2021-43,<15yr,850
Portugal,2021,44,2021-44,<15yr,1075
Portugal,2021,45,2021-45,<15yr,1859
Portugal,2021,46,2021-46,<15yr,2860
Portugal,2021,47,2021-47,<15yr,3961
Portugal,2021,48,2021-48,<15yr,4536
Portugal,2021,49,2021-49,<15yr,4989
Portugal,2021,50,2021-50,<15yr,5528
Portugal,2021,51,2021-51,<15yr,7111
Portugal,2021,52,2021-52,<15yr,15375
Slovakia,2021,01,2021-01,<15yr,1985
Slovakia,2021,02,2021-02,<15yr,1380
Slovakia,2021,03,2021-03,<15yr,1598
Slovakia,2021,04,2021-04,<15yr,1546
Slovakia,2021,05,2021-05,<15yr,1827
Slovakia,2021,06,2021-06,<15yr,1867
Slovakia,2021,07,2021-07,<15yr,2215
Slovakia,2021,08,2021-08,<15yr,2763
Slovakia,2021,09,2021-09,<15yr,2539
Slovakia,2021,10,2021-10,<15yr,2257
Slovakia,2021,11,2021-11,<15yr,2037
Slovakia,2021,12,2021-12,<15yr,1666
Slovakia,2021,13,2021-13,<15yr,1229
Slovakia,2021,14,2021-14,<15yr,1119
Slovakia,2021,15,2021-15,<15yr,1068
Slovakia,2021,16,2021-16,<15yr,1079
Slovakia,2021,17,2021-17,<15yr,904
Slovakia,2021,18,2021-18,<15yr,728
Slovakia,2021,19,2021-19,<15yr,524
Slovakia,2021,20,2021-20,<15yr,313
Slovakia,2021,21,2021-21,<15yr,241
Slovakia,2021,22,2021-22,<15yr,189
Slovakia,2021,23,2021-23,<15yr,121
Slovakia,2021,24,2021-24,<15yr,65
Slovakia,2021,25,2021-25,<15yr,33
Slovakia,2021,26,2021-26,<15yr,18
Slovakia,2021,27,2021-27,<15yr,14
Slovakia,2021,28,2021-28,<15yr,23
Slovakia,2021,29,2021-29,<15yr,24
Slovakia,2021,30,2021-30,<15yr,25
Slovakia,2021,31,2021-31,<15yr,50
Slovakia,2021,32,2021-32,<15yr,84
Slovakia,2021,33,2021-33,<15yr,70
Slovakia,2021,34,2021-34,<15yr,95
Slovakia,2021,35,2021-35,<15yr,224
Slovakia,2021,36,2021-36,<15yr,465
Slovakia,2021,37,2021-37,<15yr,948
Slovakia,2021,38,2021-38,<15yr,1108
Slovakia,2021,39,2021-39,<15yr,1565
Slovakia,2021,40,2021-40,<15yr,2116
Slovakia,2021,41,2021-41,<15yr,2848
Slovakia,2021,42,2021-42,<15yr,4925
Slovakia,2021,43,2021-43,<15yr,6733
Slovakia,2021,44,2021-44,<15yr,7112
Slovakia,2021,45,2021-45,<15yr,8725
Slovakia,2021,46,2021-46,<15yr,11288
Slovakia,2021,47,2021-47,<15yr,11394
Slovakia,2021,48,2021-48,<15yr,11301
Slovakia,2021,49,2021-49,<15yr,8016
Slovakia,2021,50,2021-50,<15yr,5073
Slovakia,2021,51,2021-51,<15yr,2921
Slovakia,2021,52,2021-52,<15yr,2431
Slovenia,2021,01,2021-01,<15yr,306
Slovenia,2021,02,2021-02,<15yr,247
Slovenia,2021,03,2021-03,<15yr,291
Slovenia,2021,04,2021-04,<15yr,399
Slovenia,2021,05,2021-05,<15yr,424
Slovenia,2021,06,2021-06,<15yr,356
Slovenia,2021,07,2021-07,<15yr,471
Slovenia,2021,08,2021-08,<15yr,511
Slovenia,2021,09,2021-09,<15yr,550
Slovenia,2021,10,2021-10,<15yr,478
Slovenia,2021,11,2021-11,<15yr,638
Slovenia,2021,12,2021-12,<15yr,781
Slovenia,2021,13,2021-13,<15yr,809
Slovenia,2021,14,2021-14,<15yr,589
Slovenia,2021,15,2021-15,<15yr,546
Slovenia,2021,16,2021-16,<15yr,543
Slovenia,2021,17,2021-17,<15yr,476
Slovenia,2021,18,2021-18,<15yr,528
Slovenia,2021,19,2021-19,<15yr,459
Slovenia,2021,20,2021-20,<15yr,366
Slovenia,2021,21,2021-21,<15yr,309
Slovenia,2021,22,2021-22,<15yr,238
Slovenia,2021,23,2021-23,<15yr,143
Slovenia,2021,24,2021-24,<15yr,51
Slovenia,2021,25,2021-25,<15yr,20
Slovenia,2021,26,2021-26,<15yr,18
Slovenia,2021,27,2021-27,<15yr,13
Slovenia,2021,28,2021-28,<15yr,25
Slovenia,2021,29,2021-29,<15yr,34
Slovenia,2021,30,2021-30,<15yr,40
Slovenia,2021,31,2021-31,<15yr,59
Slovenia,2021,32,2021-32,<15yr,105
Slovenia,2021,33,2021-33,<15yr,175
Slovenia,2021,34,2021-34,<15yr,243
Slovenia,2021,35,2021-35,<15yr,490
Slovenia,2021,36,2021-36,<15yr,1097
Slovenia,2021,37,2021-37,<15yr,1492
Slovenia,2021,38,2021-38,<15yr,1168
Slovenia,2021,39,2021-39,<15yr,1029
Slovenia,2021,40,2021-40,<15yr,1078
Slovenia,2021,41,2021-41,<15yr,1215
Slovenia,2021,42,2021-42,<15yr,1916
Slovenia,2021,43,2021-43,<15yr,2563
Slovenia,2021,44,2021-44,<15yr,2805
Slovenia,2021,45,2021-45,<15yr,4025
Slovenia,2021,46,2021-46,<15yr,4854
Slovenia,2021,47,2021-47,<15yr,3534
Slovenia,2021,48,2021-48,<15yr,2629
Slovenia,2021,49,2021-49,<15yr,2158
Slovenia,2021,50,2021-50,<15yr,1862
Slovenia,2021,51,2021-51,<15yr,1404
Slovenia,2021,52,2021-52,<15yr,1510
Spain,2021,01,2021-01,<15yr,15421
Spain,2021,02,2021-02,<15yr,25770
Spain,2021,03,2021-03,<15yr,31748
Spain,2021,04,2021-04,<15yr,30144
Spain,2021,05,2021-05,<15yr,21535
Spain,2021,06,2021-06,<15yr,12800
Spain,2021,07,2021-07,<15yr,8397
Spain,2021,08,2021-08,<15yr,6233
Spain,2021,09,2021-09,<15yr,5182
Spain,2021,10,2021-10,<15yr,5128
Spain,2021,11,2021-11,<15yr,5130
Spain,2021,12,2021-12,<15yr,6019
Spain,2021,13,2021-13,<15yr,5391
Spain,2021,14,2021-14,<15yr,7540
Spain,2021,15,2021-15,<15yr,8312
Spain,2021,16,2021-16,<15yr,9036
Spain,2021,17,2021-17,<15yr,8459
Spain,2021,18,2021-18,<15yr,6709
Spain,2021,19,2021-19,<15yr,5327
Spain,2021,20,2021-20,<15yr,4905
Spain,2021,21,2021-21,<15yr,4724
Spain,2021,22,2021-22,<15yr,4195
Spain,2021,23,2021-23,<15yr,3444
Spain,2021,24,2021-24,<15yr,3201
Spain,2021,25,2021-25,<15yr,3224
Spain,2021,26,2021-26,<15yr,5335
Spain,2021,27,2021-27,<15yr,11878
Spain,2021,28,2021-28,<15yr,19595
Spain,2021,29,2021-29,<15yr,25025
Spain,2021,30,2021-30,<15yr,24218
Spain,2021,31,2021-31,<15yr,19719
Spain,2021,32,2021-32,<15yr,15688
Spain,2021,33,2021-33,<15yr,12616
Spain,2021,34,2021-34,<15yr,9753
Spain,2021,35,2021-35,<15yr,6308
Spain,2021,36,2021-36,<15yr,4422
Spain,2021,37,2021-37,<15yr,3816
Spain,2021,38,2021-38,<15yr,3383
Spain,2021,39,2021-39,<15yr,2593
Spain,2021,40,2021-40,<15yr,1818
Spain,2021,41,2021-41,<15yr,1640
Spain,2021,42,2021-42,<15yr,2045
Spain,2021,43,2021-43,<15yr,2255
Spain,2021,44,2021-44,<15yr,2841
Spain,2021,45,2021-45,<15yr,4616
Spain,2021,46,2021-46,<15yr,8024
Spain,2021,47,2021-47,<15yr,12288
Spain,2021,48,2021-48,<15yr,19329
Spain,2021,49,2021-49,<15yr,21861
Spain,2021,50,2021-50,<15yr,34013
Spain,2021,51,2021-51,<15yr,68077
Spain,2021,52,2021-52,<15yr,98659
Sweden,2021,01,2021-01,<15yr,1810
Sweden,2021,02,2021-02,<15yr,1381
Sweden,2021,03,2021-03,<15yr,1494
Sweden,2021,04,2021-04,<15yr,1644
Sweden,2021,05,2021-05,<15yr,1677
Sweden,2021,06,2021-06,<15yr,2180
Sweden,2021,07,2021-07,<15yr,2373
Sweden,2021,08,2021-08,<15yr,2740
Sweden,2021,09,2021-09,<15yr,2789
Sweden,2021,10,2021-10,<15yr,3011
Sweden,2021,11,2021-11,<15yr,3593
Sweden,2021,12,2021-12,<15yr,4661
Sweden,2021,13,2021-13,<15yr,4398
Sweden,2021,14,2021-14,<15yr,4094
Sweden,2021,15,2021-15,<15yr,4309
Sweden,2021,16,2021-16,<15yr,4082
Sweden,2021,17,2021-17,<15yr,4701
Sweden,2021,18,2021-18,<15yr,4803
Sweden,2021,19,2021-19,<15yr,3627
Sweden,2021,20,2021-20,<15yr,2641
Sweden,2021,21,2021-21,<15yr,1227
Sweden,2021,22,2021-22,<15yr,1540
Sweden,2021,23,2021-23,<15yr,638
Sweden,2021,24,2021-24,<15yr,308
Sweden,2021,25,2021-25,<15yr,241
Sweden,2021,26,2021-26,<15yr,162
Sweden,2021,27,2021-27,<15yr,111
Sweden,2021,28,2021-28,<15yr,109
Sweden,2021,29,2021-29,<15yr,139
Sweden,2021,30,2021-30,<15yr,241
Sweden,2021,31,2021-31,<15yr,334
Sweden,2021,32,2021-32,<15yr,487
Sweden,2021,33,2021-33,<15yr,754
Sweden,2021,34,2021-34,<15yr,1282
Sweden,2021,35,2021-35,<15yr,1765
Sweden,2021,36,2021-36,<15yr,2096
Sweden,2021,37,2021-37,<15yr,1520
Sweden,2021,38,2021-38,<15yr,1048
Sweden,2021,39,2021-39,<15yr,1110
Sweden,2021,40,2021-40,<15yr,1203
Sweden,2021,41,2021-41,<15yr,1240
Sweden,2021,42,2021-42,<15yr,1598
Sweden,2021,43,2021-43,<15yr,1924
Sweden,2021,44,2021-44,<15yr,1383
Sweden,2021,45,2021-45,<15yr,1326
Sweden,2021,46,2021-46,<15yr,1891
Sweden,2021,47,2021-47,<15yr,3319
Sweden,2021,48,2021-48,<15yr,3864
Sweden,2021,49,2021-49,<15yr,4897
Sweden,2021,50,2021-50,<15yr,5942
Sweden,2021,51,2021-51,<15yr,4723
Sweden,2021,52,2021-52,<15yr,5938
