country,year,week,year_week,age_group,new_cases
Slovakia,2021,34,2021-34,15-24yr,132
Slovakia,2021,35,2021-35,15-24yr,291
Slovakia,2021,36,2021-36,15-24yr,548
Slovakia,2021,37,2021-37,15-24yr,802
Slovakia,2021,38,2021-38,15-24yr,1057
Slovakia,2021,39,2021-39,15-24yr,1435
Slovakia,2021,40,2021-40,15-24yr,1622
Slovakia,2021,41,2021-41,15-24yr,1990
Slovakia,2021,42,2021-42,15-24yr,3160
Slovakia,2021,43,2021-43,15-24yr,4401
Slovakia,2021,44,2021-44,15-24yr,5789
Slovakia,2021,45,2021-45,15-24yr,6755
Slovakia,2021,46,2021-46,15-24yr,7859
Slovakia,2021,47,2021-47,15-24yr,7916
Slovakia,2021,48,2021-48,15-24yr,7121
Slovakia,2021,49,2021-49,15-24yr,4854
Slovakia,2021,50,2021-50,15-24yr,3241
Slovakia,2021,51,2021-51,15-24yr,2089
Slovakia,2021,52,2021-52,15-24yr,2345
Spain,2021,01,2021-01,15-24yr,22631
Spain,2021,02,2021-02,15-24yr,29745
Spain,2021,03,2021-03,15-24yr,27651
Spain,2021,04,2021-04,15-24yr,22477
Spain,2021,05,2021-05,15-24yr,14673
Spain,2021,06,2021-06,15-24yr,8854
Spain,2021,07,2021-07,15-24yr,6177
Spain,2021,08,2021-08,15-24yr,4955
Spain,2021,09,2021-09,15-24yr,4501
Spain,2021,10,2021-10,15-24yr,4148
Spain,2021,11,2021-11,15-24yr,4472
Spain,2021,12,2021-12,15-24yr,5907
Spain,2021,13,2021-13,15-24yr,5964
Spain,2021,14,2021-14,15-24yr,9469
Spain,2021,15,2021-15,15-24yr,8839
Spain,2021,16,2021-16,15-24yr,8525
Spain,2021,17,2021-17,15-24yr,7477
Spain,2021,18,2021-18,15-24yr,6094
Spain,2021,19,2021-19,15-24yr,5086
Spain,2021,20,2021-20,15-24yr,5049
Spain,2021,21,2021-21,15-24yr,4939
Spain,2021,22,2021-22,15-24yr,4792
Spain,2021,23,2021-23,15-24yr,4551
Spain,2021,24,2021-24,15-24yr,5143
Spain,2021,25,2021-25,15-24yr,9459
Spain,2021,26,2021-26,15-24yr,34576
Spain,2021,27,2021-27,15-24yr,50592
Spain,2021,28,2021-28,15-24yr,58128
Spain,2021,29,2021-29,15-24yr,54316
Spain,2021,30,2021-30,15-24yr,41909
Spain,2021,31,2021-31,15-24yr,29234
Spain,2021,32,2021-32,15-24yr,20459
Spain,2021,33,2021-33,15-24yr,14132
Spain,2021,34,2021-34,15-24yr,9204
Spain,2021,35,2021-35,15-24yr,4807
Spain,2021,36,2021-36,15-24yr,2573
Spain,2021,37,2021-37,15-24yr,1768
Spain,2021,38,2021-38,15-24yr,1180
Spain,2021,39,2021-39,15-24yr,953
Spain,2021,40,2021-40,15-24yr,861
Spain,2021,41,2021-41,15-24yr,772
Spain,2021,42,2021-42,15-24yr,879
Spain,2021,43,2021-43,15-24yr,878
Spain,2021,44,2021-44,15-24yr,1016
Spain,2021,45,2021-45,15-24yr,1571
Spain,2021,46,2021-46,15-24yr,2322
Spain,2021,47,2021-47,15-24yr,3699
Spain,2021,48,2021-48,15-24yr,5469
Spain,2021,49,2021-49,15-24yr,8693
Spain,2021,50,2021-50,15-24yr,28766
Spain,2021,51,2021-51,15-24yr,68213
Spain,2021,52,2021-52,15-24yr,114819
Sweden,2021,01,2021-01,15-24yr,6448
Sweden,2021,02,2021-02,15-24yr,4769
Sweden,2021,03,2021-03,15-24yr,3370
Sweden,2021,04,2021-04,15-24yr,2851
Sweden,2021,05,2021-05,15-24yr,2937
Sweden,2021,06,2021-06,15-24yr,3174
Sweden,2021,07,2021-07,15-24yr,3516
Sweden,2021,08,2021-08,15-24yr,4152
Sweden,2021,09,2021-09,15-24yr,4373
Sweden,2021,10,2021-10,15-24yr,4638
Sweden,2021,11,2021-11,15-24yr,5155
Sweden,2021,12,2021-12,15-24yr,5902
Sweden,2021,13,2021-13,15-24yr,5884
Sweden,2021,14,2021-14,15-24yr,6804
Sweden,2021,15,2021-15,15-24yr,7375
Sweden,2021,16,2021-16,15-24yr,6443
Sweden,2021,17,2021-17,15-24yr,6359
Sweden,2021,18,2021-18,15-24yr,6600
Sweden,2021,19,2021-19,15-24yr,4837
Sweden,2021,20,2021-20,15-24yr,3519
Sweden,2021,21,2021-21,15-24yr,1560
Sweden,2021,22,2021-22,15-24yr,1816
Sweden,2021,23,2021-23,15-24yr,1088
Sweden,2021,24,2021-24,15-24yr,945
Sweden,2021,25,2021-25,15-24yr,584
Sweden,2021,26,2021-26,15-24yr,565
Sweden,2021,27,2021-27,15-24yr,563
Sweden,2021,28,2021-28,15-24yr,777
Sweden,2021,29,2021-29,15-24yr,1038
Sweden,2021,30,2021-30,15-24yr,1190
Sweden,2021,31,2021-31,15-24yr,1609
Sweden,2021,32,2021-32,15-24yr,1636
Sweden,2021,33,2021-33,15-24yr,1604
Sweden,2021,34,2021-34,15-24yr,1542
Sweden,2021,35,2021-35,15-24yr,1521
Sweden,2021,36,2021-36,15-24yr,1583
Sweden,2021,37,2021-37,15-24yr,1123
Sweden,2021,38,2021-38,15-24yr,627
Sweden,2021,39,2021-39,15-24yr,615
Sweden,2021,40,2021-40,15-24yr,539
Sweden,2021,41,2021-41,15-24yr,531
Sweden,2021,42,2021-42,15-24yr,668
Sweden,2021,43,2021-43,15-24yr,655
Sweden,2021,44,2021-44,15-24yr,541
Sweden,2021,45,2021-45,15-24yr,626
Sweden,2021,46,2021-46,15-24yr,658
Sweden,2021,47,2021-47,15-24yr,974
Sweden,2021,48,2021-48,15-24yr,1136
Sweden,2021,49,2021-49,15-24yr,1474
Sweden,2021,50,2021-50,15-24yr,1975
Sweden,2021,51,2021-51,15-24yr,3440
Sweden,2021,52,2021-52,15-24yr,7950
