country,year,week,year_week,age_group,new_cases
Belgium,2021,28,2021-28,25-49yr,3223
Belgium,2021,29,2021-29,25-49yr,3896
Belgium,2021,30,2021-30,25-49yr,4431
Belgium,2021,31,2021-31,25-49yr,5019
Belgium,2021,32,2021-32,25-49yr,5390
Belgium,2021,33,2021-33,25-49yr,5742
Belgium,2021,34,2021-34,25-49yr,5954
Belgium,2021,35,2021-35,25-49yr,5647
Belgium,2021,36,2021-36,25-49yr,5403
Belgium,2021,37,2021-37,25-49yr,5284
Belgium,2021,38,2021-38,25-49yr,5023
Belgium,2021,39,2021-39,25-49yr,5095
Belgium,2021,40,2021-40,25-49yr,5779
Belgium,2021,41,2021-41,25-49yr,8311
Belgium,2021,42,2021-42,25-49yr,14576
Belgium,2021,43,2021-43,25-49yr,20449
Belgium,2021,44,2021-44,25-49yr,23790
Belgium,2021,45,2021-45,25-49yr,30545
Belgium,2021,46,2021-46,25-49yr,45789
Belgium,2021,47,2021-47,25-49yr,48907
Belgium,2021,48,2021-48,25-49yr,46736
Belgium,2021,49,2021-49,25-49yr,36052
Belgium,2021,50,2021-50,25-49yr,24588
Belgium,2021,51,2021-51,25-49yr,21103
Belgium,2021,52,2021-52,25-49yr,39180
Cyprus,2021,01,2021-01,25-49yr,1216
Cyprus,2021,02,2021-02,25-49yr,684
Cyprus,2021,03,2021-03,25-49yr,400
Cyprus,2021,04,2021-04,25-49yr,348
Cyprus,2021,05,2021-05,25-49yr,345
Cyprus,2021,06,2021-06,25-49yr,307
Cyprus,2021,07,2021-07,25-49yr,298
Cyprus,2021,08,2021-08,25-49yr,567
Cyprus,2021,09,2021-09,25-49yr,864
Cyprus,2021,10,2021-10,25-49yr,1109
Cyprus,2021,11,2021-11,25-49yr,1104
Cyprus,2021,12,2021-12,25-49yr,998
Cyprus,2021,13,2021-13,25-49yr,1360
Cyprus,2021,14,2021-14,25-49yr,1733
Cyprus,2021,15,2021-15,25-49yr,2101
Cyprus,2021,16,2021-16,25-49yr,2646
Cyprus,2021,17,2021-17,25-49yr,1844
Cyprus,2021,18,2021-18,25-49yr,1482
Cyprus,2021,19,2021-19,25-49yr,716
Cyprus,2021,20,2021-20,25-49yr,432
Cyprus,2021,21,2021-21,25-49yr,244
Cyprus,2021,22,2021-22,25-49yr,200
Cyprus,2021,23,2021-23,25-49yr,215
Cyprus,2021,24,2021-24,25-49yr,212
Cyprus,2021,25,2021-25,25-49yr,446
Cyprus,2021,26,2021-26,25-49yr,1270
Cyprus,2021,27,2021-27,25-49yr,2881
Cyprus,2021,28,2021-28,25-49yr,3709
Cyprus,2021,29,2021-29,25-49yr,3202
Cyprus,2021,30,2021-30,25-49yr,2278
Cyprus,2021,31,2021-31,25-49yr,1589
Cyprus,2021,32,2021-32,25-49yr,1192
Cyprus,2021,33,2021-33,25-49yr,1003
Cyprus,2021,34,2021-34,25-49yr,721
Cyprus,2021,35,2021-35,25-49yr,624
Cyprus,2021,36,2021-36,25-49yr,420
Cyprus,2021,37,2021-37,25-49yr,361
Cyprus,2021,38,2021-38,25-49yr,312
Cyprus,2021,39,2021-39,25-49yr,311
Cyprus,2021,40,2021-40,25-49yr,334
Cyprus,2021,41,2021-41,25-49yr,398
Cyprus,2021,42,2021-42,25-49yr,392
Cyprus,2021,43,2021-43,25-49yr,466
Cyprus,2021,44,2021-44,25-49yr,598
Cyprus,2021,45,2021-45,25-49yr,703
Cyprus,2021,46,2021-46,25-49yr,988
Cyprus,2021,47,2021-47,25-49yr,1311
Cyprus,2021,48,2021-48,25-49yr,1508
Cyprus,2021,49,2021-49,25-49yr,1731
Cyprus,2021,50,2021-50,25-49yr,1834
Cyprus,2021,51,2021-51,25-49yr,2633
Cyprus,2021,52,2021-52,25-49yr,10235
Czechia,2021,01,2021-01,25-49yr,37232
Czechia,2021,02,2021-02,25-49yr,22186
Czechia,2021,03,2021-03,25-49yr,19311
Czechia,2021,04,2021-04,25-49yr,19526
Czechia,2021,05,2021-05,25-49yr,20780
Czechia,2021,06,2021-06,25-49yr,22650
Czechia,2021,07,2021-07,25-49yr,27962
Czechia,2021,08,2021-08,25-49yr,35421
Czechia,2021,09,2021-09,25-49yr,36264
Czechia,2021,10,2021-10,25-49yr,32475
Czechia,2021,11,2021-11,25-49yr,26704
Czechia,2021,12,2021-12,25-49yr,19855
Czechia,2021,13,2021-13,25-49yr,15046
Czechia,2021,14,2021-14,25-49yr,11145
Czechia,2021,15,2021-15,25-49yr,8517
Czechia,2021,16,2021-16,25-49yr,7107
Czechia,2021,17,2021-17,25-49yr,5853
Czechia,2021,18,2021-18,25-49yr,4328
Czechia,2021,19,2021-19,25-49yr,3249
Czechia,2021,20,2021-20,25-49yr,2022
Czechia,2021,21,2021-21,25-49yr,1325
Czechia,2021,22,2021-22,25-49yr,1014
Czechia,2021,23,2021-23,25-49yr,609
Czechia,2021,24,2021-24,25-49yr,397
Czechia,2021,25,2021-25,25-49yr,319
Czechia,2021,26,2021-26,25-49yr,469
Czechia,2021,27,2021-27,25-49yr,581
Czechia,2021,28,2021-28,25-49yr,701
Czechia,2021,29,2021-29,25-49yr,634
Czechia,2021,30,2021-30,25-49yr,489
Czechia,2021,31,2021-31,25-49yr,508
Czechia,2021,32,2021-32,25-49yr,538
Czechia,2021,33,2021-33,25-49yr,591
Czechia,2021,34,2021-34,25-49yr,627
Czechia,2021,35,2021-35,25-49yr,710
Czechia,2021,36,2021-36,25-49yr,986
Czechia,2021,37,2021-37,25-49yr,1173
Czechia,2021,38,2021-38,25-49yr,1323
Czechia,2021,39,2021-39,25-49yr,1816
Czechia,2021,40,2021-40,25-49yr,2369
Czechia,2021,41,2021-41,25-49yr,3645
Czechia,2021,42,2021-42,25-49yr,7968
Czechia,2021,43,2021-43,25-49yr,13234
Czechia,2021,44,2021-44,25-49yr,21857
Czechia,2021,45,2021-45,25-49yr,28812
Czechia,2021,46,2021-46,25-49yr,41245
Czechia,2021,47,2021-47,25-49yr,49939
Czechia,2021,48,2021-48,25-49yr,44558
Czechia,2021,49,2021-49,25-49yr,35581
Czechia,2021,50,2021-50,25-49yr,26962
Czechia,2021,51,2021-51,25-49yr,17070
Czechia,2021,52,2021-52,25-49yr,17041
Denmark,2021,01,2021-01,25-49yr,3975
Denmark,2021,02,2021-02,25-49yr,2606
Denmark,2021,03,2021-03,25-49yr,2008
Denmark,2021,04,2021-04,25-49yr,1200
Denmark,2021,05,2021-05,25-49yr,1185
Denmark,2021,06,2021-06,25-49yr,1029
Denmark,2021,07,2021-07,25-49yr,1372
Denmark,2021,08,2021-08,25-49yr,1586
Denmark,2021,09,2021-09,25-49yr,1591
Denmark,2021,10,2021-10,25-49yr,1767
Denmark,2021,11,2021-11,25-49yr,1947
Denmark,2021,12,2021-12,25-49yr,1994
Denmark,2021,13,2021-13,25-49yr,1726
Denmark,2021,14,2021-14,25-49yr,947
Denmark,2021,15,2021-15,25-49yr,1931
Denmark,2021,16,2021-16,25-49yr,1899
Denmark,2021,17,2021-17,25-49yr,1339
Denmark,2021,18,2021-18,25-49yr,2536
Denmark,2021,19,2021-19,25-49yr,2720
Denmark,2021,20,2021-20,25-49yr,2567
Denmark,2021,21,2021-21,25-49yr,2540
Denmark,2021,22,2021-22,25-49yr,2106
Denmark,2021,23,2021-23,25-49yr,1191
Denmark,2021,24,2021-24,25-49yr,736
Denmark,2021,25,2021-25,25-49yr,671
Denmark,2021,26,2021-26,25-49yr,1160
Denmark,2021,27,2021-27,25-49yr,1984
Denmark,2021,28,2021-28,25-49yr,2934
Denmark,2021,29,2021-29,25-49yr,2125
Denmark,2021,30,2021-30,25-49yr,2481
Denmark,2021,31,2021-31,25-49yr,2546
Denmark,2021,32,2021-32,25-49yr,2687
Denmark,2021,33,2021-33,25-49yr,2035
Denmark,2021,34,2021-34,25-49yr,1864
Denmark,2021,35,2021-35,25-49yr,1058
Denmark,2021,36,2021-36,25-49yr,1178
Denmark,2021,37,2021-37,25-49yr,805
Denmark,2021,38,2021-38,25-49yr,891
Denmark,2021,39,2021-39,25-49yr,1095
Denmark,2021,40,2021-40,25-49yr,1466
Denmark,2021,41,2021-41,25-49yr,1860
Denmark,2021,42,2021-42,25-49yr,3302
Denmark,2021,43,2021-43,25-49yr,4306
Denmark,2021,44,2021-44,25-49yr,5386
Denmark,2021,45,2021-45,25-49yr,5772
Denmark,2021,46,2021-46,25-49yr,9907
Denmark,2021,47,2021-47,25-49yr,8443
Denmark,2021,48,2021-48,25-49yr,12009
Denmark,2021,49,2021-49,25-49yr,15167
Denmark,2021,50,2021-50,25-49yr,29207
Denmark,2021,51,2021-51,25-49yr,31899
Denmark,2021,52,2021-52,25-49yr,48937
France,2021,01,2021-01,25-49yr,46014
France,2021,02,2021-02,25-49yr,43436
France,2021,03,2021-03,25-49yr,48002
France,2021,04,2021-04,25-49yr,48270
France,2021,05,2021-05,25-49yr,47882
France,2021,06,2021-06,25-49yr,42673
France,2021,07,2021-07,25-49yr,46441
France,2021,08,2021-08,25-49yr,49997
France,2021,09,2021-09,25-49yr,48681
France,2021,10,2021-10,25-49yr,55714
France,2021,11,2021-11,25-49yr,72312
France,2021,12,2021-12,25-49yr,88109
France,2021,13,2021-13,25-49yr,95504
France,2021,14,2021-14,25-49yr,84113
France,2021,15,2021-15,25-49yr,82959
France,2021,16,2021-16,25-49yr,73653
France,2021,17,2021-17,25-49yr,57113
France,2021,18,2021-18,25-49yr,43065
France,2021,19,2021-19,25-49yr,33876
France,2021,20,2021-20,25-49yr,34531
France,2021,21,2021-21,25-49yr,25510
France,2021,22,2021-22,25-49yr,19282
France,2021,23,2021-23,25-49yr,11750
France,2021,24,2021-24,25-49yr,7015
France,2021,25,2021-25,25-49yr,5285
France,2021,26,2021-26,25-49yr,6601
France,2021,27,2021-27,25-49yr,10864
France,2021,28,2021-28,25-49yr,21697
France,2021,29,2021-29,25-49yr,52761
France,2021,30,2021-30,25-49yr,66880
France,2021,31,2021-31,25-49yr,68937
France,2021,32,2021-32,25-49yr,71417
France,2021,33,2021-33,25-49yr,63038
France,2021,34,2021-34,25-49yr,52177
France,2021,35,2021-35,25-49yr,39237
France,2021,36,2021-36,25-49yr,28712
France,2021,37,2021-37,25-49yr,20046
France,2021,38,2021-38,25-49yr,15485
France,2021,39,2021-39,25-49yr,13034
France,2021,40,2021-40,25-49yr,11409
France,2021,41,2021-41,25-49yr,12581
France,2021,42,2021-42,25-49yr,12974
France,2021,43,2021-43,25-49yr,15038
France,2021,44,2021-44,25-49yr,19966
France,2021,45,2021-45,25-49yr,27146
France,2021,46,2021-46,25-49yr,47421
France,2021,47,2021-47,25-49yr,75161
France,2021,48,2021-48,25-49yr,112752
France,2021,49,2021-49,25-49yr,135247
France,2021,50,2021-50,25-49yr,152145
France,2021,51,2021-51,25-49yr,243657
France,2021,52,2021-52,25-49yr,506976
Germany,2021,01,2021-01,25-49yr,51866
Germany,2021,02,2021-02,25-49yr,41120
Germany,2021,03,2021-03,25-49yr,32474
Germany,2021,04,2021-04,25-49yr,26737
Germany,2021,05,2021-05,25-49yr,22628
Germany,2021,06,2021-06,25-49yr,18176
Germany,2021,07,2021-07,25-49yr,19110
Germany,2021,08,2021-08,25-49yr,21045
Germany,2021,09,2021-09,25-49yr,22311
Germany,2021,10,2021-10,25-49yr,27786
Germany,2021,11,2021-11,25-49yr,35985
Germany,2021,12,2021-12,25-49yr,44981
Germany,2021,13,2021-13,25-49yr,43184
Germany,2021,14,2021-14,25-49yr,46880
Germany,2021,15,2021-15,25-49yr,55079
Germany,2021,16,2021-16,25-49yr,55422
Germany,2021,17,2021-17,25-49yr,48287
Germany,2021,18,2021-18,25-49yr,38866
Germany,2021,19,2021-19,25-49yr,27067
Germany,2021,20,2021-20,25-49yr,20267
Germany,2021,21,2021-21,25-49yr,11901
Germany,2021,22,2021-22,25-49yr,7949
Germany,2021,23,2021-23,25-49yr,5346
Germany,2021,24,2021-24,25-49yr,2801
Germany,2021,25,2021-25,25-49yr,1877
Germany,2021,26,2021-26,25-49yr,1798
Germany,2021,27,2021-27,25-49yr,2433
Germany,2021,28,2021-28,25-49yr,3792
Germany,2021,29,2021-29,25-49yr,5370
Germany,2021,30,2021-30,25-49yr,6534
Germany,2021,31,2021-31,25-49yr,8704
Germany,2021,32,2021-32,25-49yr,13407
Germany,2021,33,2021-33,25-49yr,20055
Germany,2021,34,2021-34,25-49yr,26890
Germany,2021,35,2021-35,25-49yr,29209
Germany,2021,36,2021-36,25-49yr,28070
Germany,2021,37,2021-37,25-49yr,23066
Germany,2021,38,2021-38,25-49yr,20215
Germany,2021,39,2021-39,25-49yr,21274
Germany,2021,40,2021-40,25-49yr,22031
Germany,2021,41,2021-41,25-49yr,25014
Germany,2021,42,2021-42,25-49yr,37142
Germany,2021,43,2021-43,25-49yr,50355
Germany,2021,44,2021-44,25-49yr,66067
Germany,2021,45,2021-45,25-49yr,97851
Germany,2021,46,2021-46,25-49yr,127862
Germany,2021,47,2021-47,25-49yr,147820
Germany,2021,48,2021-48,25-49yr,144301
Germany,2021,49,2021-49,25-49yr,125752
Germany,2021,50,2021-50,25-49yr,102167
Germany,2021,51,2021-51,25-49yr,75582
Germany,2021,52,2021-52,25-49yr,87435
Greece,2021,01,2021-01,25-49yr,1931
Greece,2021,02,2021-02,25-49yr,1509
Greece,2021,03,2021-03,25-49yr,1411
Greece,2021,04,2021-04,25-49yr,2336
Greece,2021,05,2021-05,25-49yr,3200
Greece,2021,06,2021-06,25-49yr,3596
Greece,2021,07,2021-07,25-49yr,3445
Greece,2021,08,2021-08,25-49yr,5022
Greece,2021,09,2021-09,25-49yr,6073
Greece,2021,10,2021-10,25-49yr,7204
Greece,2021,11,2021-11,25-49yr,7155
Greece,2021,12,2021-12,25-49yr,7651
Greece,2021,13,2021-13,25-49yr,9354
Greece,2021,14,2021-14,25-49yr,8986
Greece,2021,15,2021-15,25-49yr,8411
Greece,2021,16,2021-16,25-49yr,7794
Greece,2021,17,2021-17,25-49yr,6396
Greece,2021,18,2021-18,25-49yr,6524
Greece,2021,19,2021-19,25-49yr,6100
Greece,2021,20,2021-20,25-49yr,4966
Greece,2021,21,2021-21,25-49yr,4599
Greece,2021,22,2021-22,25-49yr,3191
Greece,2021,23,2021-23,25-49yr,2097
Greece,2021,24,2021-24,25-49yr,1392
Greece,2021,25,2021-25,25-49yr,1142
Greece,2021,26,2021-26,25-49yr,1952
Greece,2021,27,2021-27,25-49yr,4682
Greece,2021,28,2021-28,25-49yr,6894
Greece,2021,29,2021-29,25-49yr,6961
Greece,2021,30,2021-30,25-49yr,6682
Greece,2021,31,2021-31,25-49yr,7405
Greece,2021,32,2021-32,25-49yr,8455
Greece,2021,33,2021-33,25-49yr,8825
Greece,2021,34,2021-34,25-49yr,8850
Greece,2021,35,2021-35,25-49yr,7045
Greece,2021,36,2021-36,25-49yr,5904
Greece,2021,37,2021-37,25-49yr,5913
Greece,2021,38,2021-38,25-49yr,5142
Greece,2021,39,2021-39,25-49yr,5526
Greece,2021,40,2021-40,25-49yr,5615
Greece,2021,41,2021-41,25-49yr,6550
Greece,2021,42,2021-42,25-49yr,8248
Greece,2021,43,2021-43,25-49yr,9879
Greece,2021,44,2021-44,25-49yr,17005
Greece,2021,45,2021-45,25-49yr,17589
Greece,2021,46,2021-46,25-49yr,17817
Greece,2021,47,2021-47,25-49yr,17250
Greece,2021,48,2021-48,25-49yr,15304
Greece,2021,49,2021-49,25-49yr,13461
Greece,2021,50,2021-50,25-49yr,11741
Greece,2021,51,2021-51,25-49yr,20525
Greece,2021,52,2021-52,25-49yr,94725
Italy,2021,01,2021-01,25-49yr,42732
Italy,2021,02,2021-02,25-49yr,31590
Italy,2021,03,2021-03,25-49yr,28354
Italy,2021,04,2021-04,25-49yr,28065
Italy,2021,05,2021-05,25-49yr,28334
Italy,2021,06,2021-06,25-49yr,28467
Italy,2021,07,2021-07,25-49yr,31715
Italy,2021,08,2021-08,25-49yr,42832
Italy,2021,09,2021-09,25-49yr,50006
Italy,2021,10,2021-10,25-49yr,54522
Italy,2021,11,2021-11,25-49yr,51631
Italy,2021,12,2021-12,25-49yr,50079
Italy,2021,13,2021-13,25-49yr,45253
Italy,2021,14,2021-14,25-49yr,34458
Italy,2021,15,2021-15,25-49yr,33399
Italy,2021,16,2021-16,25-49yr,31661
Italy,2021,17,2021-17,25-49yr,27610
Italy,2021,18,2021-18,25-49yr,22697
Italy,2021,19,2021-19,25-49yr,15910
Italy,2021,20,2021-20,25-49yr,11046
Italy,2021,21,2021-21,25-49yr,8374
Italy,2021,22,2021-22,25-49yr,6275
Italy,2021,23,2021-23,25-49yr,4587
Italy,2021,24,2021-24,25-49yr,2848
Italy,2021,25,2021-25,25-49yr,2057
Italy,2021,26,2021-26,25-49yr,2187
Italy,2021,27,2021-27,25-49yr,3194
Italy,2021,28,2021-28,25-49yr,6352
Italy,2021,29,2021-29,25-49yr,11023
Italy,2021,30,2021-30,25-49yr,13537
Italy,2021,31,2021-31,25-49yr,14793
Italy,2021,32,2021-32,25-49yr,15160
Italy,2021,33,2021-33,25-49yr,16602
Italy,2021,34,2021-34,25-49yr,17513
Italy,2021,35,2021-35,25-49yr,15579
Italy,2021,36,2021-36,25-49yr,12456
Italy,2021,37,2021-37,25-49yr,10508
Italy,2021,38,2021-38,25-49yr,8560
Italy,2021,39,2021-39,25-49yr,7437
Italy,2021,40,2021-40,25-49yr,6374
Italy,2021,41,2021-41,25-49yr,6287
Italy,2021,42,2021-42,25-49yr,8812
Italy,2021,43,2021-43,25-49yr,10850
Italy,2021,44,2021-44,25-49yr,13361
Italy,2021,45,2021-45,25-49yr,17823
Italy,2021,46,2021-46,25-49yr,22892
Italy,2021,47,2021-47,25-49yr,29392
Italy,2021,48,2021-48,25-49yr,36203
Italy,2021,49,2021-49,25-49yr,43420
Italy,2021,50,2021-50,25-49yr,63796
Italy,2021,51,2021-51,25-49yr,119951
Italy,2021,52,2021-52,25-49yr,338750
Luxembourg,2021,01,2021-01,25-49yr,477
Luxembourg,2021,02,2021-02,25-49yr,374
Luxembourg,2021,03,2021-03,25-49yr,393
Luxembourg,2021,04,2021-04,25-49yr,428
Luxembourg,2021,05,2021-05,25-49yr,447
Luxembourg,2021,06,2021-06,25-49yr,477
Luxembourg,2021,07,2021-07,25-49yr,566
Luxembourg,2021,08,2021-08,25-49yr,529
Luxembourg,2021,09,2021-09,25-49yr,468
Luxembourg,2021,10,2021-10,25-49yr,525
Luxembourg,2021,11,2021-11,25-49yr,651
Luxembourg,2021,12,2021-12,25-49yr,664
Luxembourg,2021,13,2021-13,25-49yr,709
Luxembourg,2021,14,2021-14,25-49yr,561
Luxembourg,2021,15,2021-15,25-49yr,564
Luxembourg,2021,16,2021-16,25-49yr,570
Luxembourg,2021,17,2021-17,25-49yr,487
Luxembourg,2021,18,2021-18,25-49yr,420
Luxembourg,2021,19,2021-19,25-49yr,343
Luxembourg,2021,20,2021-20,25-49yr,213
Luxembourg,2021,21,2021-21,25-49yr,177
Luxembourg,2021,22,2021-22,25-49yr,161
Luxembourg,2021,23,2021-23,25-49yr,101
Luxembourg,2021,24,2021-24,25-49yr,54
Luxembourg,2021,25,2021-25,25-49yr,75
Luxembourg,2021,26,2021-26,25-49yr,542
Luxembourg,2021,27,2021-27,25-49yr,482
Luxembourg,2021,28,2021-28,25-49yr,353
Luxembourg,2021,29,2021-29,25-49yr,310
Luxembourg,2021,30,2021-30,25-49yr,226
Luxembourg,2021,31,2021-31,25-49yr,279
Luxembourg,2021,32,2021-32,25-49yr,202
Luxembourg,2021,33,2021-33,25-49yr,252
Luxembourg,2021,34,2021-34,25-49yr,315
Luxembourg,2021,35,2021-35,25-49yr,319
Luxembourg,2021,36,2021-36,25-49yr,299
Luxembourg,2021,37,2021-37,25-49yr,257
Luxembourg,2021,38,2021-38,25-49yr,300
Luxembourg,2021,39,2021-39,25-49yr,253
Luxembourg,2021,40,2021-40,25-49yr,391
Luxembourg,2021,41,2021-41,25-49yr,407
Luxembourg,2021,42,2021-42,25-49yr,474
Luxembourg,2021,43,2021-43,25-49yr,550
Luxembourg,2021,44,2021-44,25-49yr,608
Luxembourg,2021,45,2021-45,25-49yr,768
Luxembourg,2021,46,2021-46,25-49yr,918
Luxembourg,2021,47,2021-47,25-49yr,1037
Luxembourg,2021,48,2021-48,25-49yr,1179
Luxembourg,2021,49,2021-49,25-49yr,1195
Luxembourg,2021,50,2021-50,25-49yr,1207
Luxembourg,2021,51,2021-51,25-49yr,1336
Luxembourg,2021,52,2021-52,25-49yr,2970
Netherlands,2021,01,2021-01,25-49yr,17901
Netherlands,2021,02,2021-02,25-49yr,13495
Netherlands,2021,03,2021-03,25-49yr,12953
Netherlands,2021,04,2021-04,25-49yr,10390
Netherlands,2021,05,2021-05,25-49yr,9603
Netherlands,2021,06,2021-06,25-49yr,8414
Netherlands,2021,07,2021-07,25-49yr,9860
Netherlands,2021,08,2021-08,25-49yr,11742
Netherlands,2021,09,2021-09,25-49yr,11258
Netherlands,2021,10,2021-10,25-49yr,13725
Netherlands,2021,11,2021-11,25-49yr,16592
Netherlands,2021,12,2021-12,25-49yr,18921
Netherlands,2021,13,2021-13,25-49yr,18519
Netherlands,2021,14,2021-14,25-49yr,18130
Netherlands,2021,15,2021-15,25-49yr,19692
Netherlands,2021,16,2021-16,25-49yr,21264
Netherlands,2021,17,2021-17,25-49yr,17426
Netherlands,2021,18,2021-18,25-49yr,19500
Netherlands,2021,19,2021-19,25-49yr,13998
Netherlands,2021,20,2021-20,25-49yr,10538
Netherlands,2021,21,2021-21,25-49yr,8270
Netherlands,2021,22,2021-22,25-49yr,6032
Netherlands,2021,23,2021-23,25-49yr,3756
Netherlands,2021,24,2021-24,25-49yr,2213
Netherlands,2021,25,2021-25,25-49yr,1620
Netherlands,2021,26,2021-26,25-49yr,1957
Netherlands,2021,27,2021-27,25-49yr,10082
Netherlands,2021,28,2021-28,25-49yr,23325
Netherlands,2021,29,2021-29,25-49yr,15985
Netherlands,2021,30,2021-30,25-49yr,9150
Netherlands,2021,31,2021-31,25-49yr,7091
Netherlands,2021,32,2021-32,25-49yr,6110
Netherlands,2021,33,2021-33,25-49yr,6590
Netherlands,2021,34,2021-34,25-49yr,7032
Netherlands,2021,35,2021-35,25-49yr,6725
Netherlands,2021,36,2021-36,25-49yr,6247
Netherlands,2021,37,2021-37,25-49yr,5252
Netherlands,2021,38,2021-38,25-49yr,4436
Netherlands,2021,39,2021-39,25-49yr,4448
Netherlands,2021,40,2021-40,25-49yr,6124
Netherlands,2021,41,2021-41,25-49yr,8644
Netherlands,2021,42,2021-42,25-49yr,12993
Netherlands,2021,43,2021-43,25-49yr,18551
Netherlands,2021,44,2021-44,25-49yr,25241
Netherlands,2021,45,2021-45,25-49yr,34010
Netherlands,2021,46,2021-46,25-49yr,52687
Netherlands,2021,47,2021-47,25-49yr,56331
Netherlands,2021,48,2021-48,25-49yr,55156
Netherlands,2021,49,2021-49,25-49yr,47182
Netherlands,2021,50,2021-50,25-49yr,37449
Netherlands,2021,51,2021-51,25-49yr,34827
Netherlands,2021,52,2021-52,25-49yr,42875
Norway,2021,01,2021-01,25-49yr,2077
Norway,2021,02,2021-02,25-49yr,1298
Norway,2021,03,2021-03,25-49yr,1014
Norway,2021,04,2021-04,25-49yr,894
Norway,2021,05,2021-05,25-49yr,797
Norway,2021,06,2021-06,25-49yr,790
Norway,2021,07,2021-07,25-49yr,894
Norway,2021,08,2021-08,25-49yr,1336
Norway,2021,09,2021-09,25-49yr,1699
Norway,2021,10,2021-10,25-49yr,2250
Norway,2021,11,2021-11,25-49yr,2636
Norway,2021,12,2021-12,25-49yr,2441
Norway,2021,13,2021-13,25-49yr,2047
Norway,2021,14,2021-14,25-49yr,1815
Norway,2021,15,2021-15,25-49yr,1492
Norway,2021,16,2021-16,25-49yr,1310
Norway,2021,17,2021-17,25-49yr,1200
Norway,2021,18,2021-18,25-49yr,1168
Norway,2021,19,2021-19,25-49yr,1002
Norway,2021,20,2021-20,25-49yr,1091
Norway,2021,21,2021-21,25-49yr,862
