dateRep,year,month,day,cases,deaths,countriesAndTerritories
03/09/2021,2021,09,03,697,3,Denmark
02/09/2021,2021,09,02,694,0,Denmark
01/09/2021,2021,09,01,825,0,Denmark
31/08/2021,2021,08,31,843,4,Denmark
30/08/2021,2021,08,30,762,0,Denmark
29/08/2021,2021,08,29,737,3,Denmark
28/08/2021,2021,08,28,877,1,Denmark
27/08/2021,2021,08,27,925,3,Denmark
26/08/2021,2021,08,26,982,2,Denmark
25/08/2021,2021,08,25,987,3,Denmark
24/08/2021,2021,08,24,1340,1,Denmark
23/08/2021,2021,08,23,774,1,Denmark
22/08/2021,2021,08,22,720,2,Denmark
21/08/2021,2021,08,21,1024,1,Denmark
20/08/2021,2021,08,20,923,1,Denmark
19/08/2021,2021,08,19,984,0,Denmark
18/08/2021,2021,08,18,1193,0,Denmark
17/08/2021,2021,08,17,886,2,Denmark
16/08/2021,2021,08,16,959,0,Denmark
15/08/2021,2021,08,15,850,1,Denmark
14/08/2021,2021,08,14,917,1,Denmark
13/08/2021,2021,08,13,1038,3,Denmark
12/08/2021,2021,08,12,1085,1,Denmark
11/08/2021,2021,08,11,1162,0,Denmark
10/08/2021,2021,08,10,1004,2,Denmark
09/08/2021,2021,08,09,935,0,Denmark
08/08/2021,2021,08,08,821,0,Denmark
07/08/2021,2021,08,07,946,0,Denmark
06/08/2021,2021,08,06,865,0,Denmark
05/08/2021,2021,08,05,932,2,Denmark
04/08/2021,2021,08,04,927,0,Denmark
03/08/2021,2021,08,03,810,0,Denmark
02/08/2021,2021,08,02,785,1,Denmark
01/08/2021,2021,08,01,893,0,Denmark
31/07/2021,2021,07,31,739,1,Denmark
30/07/2021,2021,07,30,1085,0,Denmark
29/07/2021,2021,07,29,848,1,Denmark
28/07/2021,2021,07,28,1284,1,Denmark
27/07/2021,2021,07,27,559,3,Denmark
26/07/2021,2021,07,26,772,1,Denmark
25/07/2021,2021,07,25,644,0,Denmark
24/07/2021,2021,07,24,749,0,Denmark
23/07/2021,2021,07,23,707,0,Denmark
22/07/2021,2021,07,22,805,0,Denmark
21/07/2021,2021,07,21,851,0,Denmark
20/07/2021,2021,07,20,820,0,Denmark
19/07/2021,2021,07,19,844,0,Denmark
18/07/2021,2021,07,18,641,0,Denmark
17/07/2021,2021,07,17,1030,1,Denmark
16/07/2021,2021,07,16,960,1,Denmark
15/07/2021,2021,07,15,1141,1,Denmark
14/07/2021,2021,07,14,1202,0,Denmark
13/07/2021,2021,07,13,1055,0,Denmark
12/07/2021,2021,07,12,848,0,Denmark
11/07/2021,2021,07,11,609,0,Denmark
10/07/2021,2021,07,10,520,1,Denmark
09/07/2021,2021,07,09,551,0,Denmark
08/07/2021,2021,07,08,658,0,Denmark
07/07/2021,2021,07,07,689,0,Denmark
06/07/2021,2021,07,06,542,1,Denmark
05/07/2021,2021,07,05,337,0,Denmark
04/07/2021,2021,07,04,392,0,Denmark
03/07/2021,2021,07,03,447,1,Denmark
02/07/2021,2021,07,02,326,1,Denmark
01/07/2021,2021,07,01,475,1,Denmark
30/06/2021,2021,06,30,340,0,Denmark
29/06/2021,2021,06,29,243,1,Denmark
28/06/2021,2021,06,28,151,1,Denmark
27/06/2021,2021,06,27,174,1,Denmark
26/06/2021,2021,06,26,195,0,Denmark
25/06/2021,2021,06,25,222,0,Denmark
24/06/2021,2021,06,24,173,0,Denmark
23/06/2021,2021,06,23,223,0,Denmark
22/06/2021,2021,06,22,155,0,Denmark
21/06/2021,2021,06,21,149,1,Denmark
20/06/2021,2021,06,20,189,0,Denmark
19/06/2021,2021,06,19,243,2,Denmark
18/06/2021,2021,06,18,203,0,Denmark
17/06/2021,2021,06,17,331,1,Denmark
16/06/2021,2021,06,16,353,0,Denmark
15/06/2021,2021,06,15,222,1,Denmark
14/06/2021,2021,06,14,237,1,Denmark
13/06/2021,2021,06,13,315,0,Denmark
12/06/2021,2021,06,12,437,2,Denmark
11/06/2021,2021,06,11,418,1,Denmark
10/06/2021,2021,06,10,475,2,Denmark
09/06/2021,2021,06,09,904,0,Denmark
08/06/2021,2021,06,08,377,0,Denmark
07/06/2021,2021,06,07,459,2,Denmark
06/06/2021,2021,06,06,853,0,Denmark
05/06/2021,2021,06,05,592,1,Denmark
04/06/2021,2021,06,04,927,0,Denmark
