country,year,week,year_week,age_group,new_cases
Cyprus,2021,34,2021-34,50-64yr,247
Cyprus,2021,35,2021-35,50-64yr,209
Cyprus,2021,36,2021-36,50-64yr,163
Cyprus,2021,37,2021-37,50-64yr,144
Cyprus,2021,38,2021-38,50-64yr,78
Cyprus,2021,39,2021-39,50-64yr,87
Cyprus,2021,40,2021-40,50-64yr,128
Cyprus,2021,41,2021-41,50-64yr,142
Cyprus,2021,42,2021-42,50-64yr,138
Cyprus,2021,43,2021-43,50-64yr,188
Cyprus,2021,44,2021-44,50-64yr,241
Cyprus,2021,45,2021-45,50-64yr,272
Cyprus,2021,46,2021-46,50-64yr,356
Cyprus,2021,47,2021-47,50-64yr,444
Cyprus,2021,48,2021-48,50-64yr,467
Cyprus,2021,49,2021-49,50-64yr,543
Cyprus,2021,50,2021-50,50-64yr,567
Cyprus,2021,51,2021-51,50-64yr,669
Cyprus,2021,52,2021-52,50-64yr,2260
Czechia,2021,01,2021-01,50-64yr,19002
Czechia,2021,02,2021-02,50-64yr,12548
Czechia,2021,03,2021-03,50-64yr,10804
Czechia,2021,04,2021-04,50-64yr,10419
Czechia,2021,05,2021-05,50-64yr,10852
Czechia,2021,06,2021-06,50-64yr,11565
Czechia,2021,07,2021-07,50-64yr,14146
Czechia,2021,08,2021-08,50-64yr,17464
Czechia,2021,09,2021-09,50-64yr,18198
Czechia,2021,10,2021-10,50-64yr,17295
Czechia,2021,11,2021-11,50-64yr,14522
Czechia,2021,12,2021-12,50-64yr,11052
Czechia,2021,13,2021-13,50-64yr,8135
Czechia,2021,14,2021-14,50-64yr,6141
Czechia,2021,15,2021-15,50-64yr,4390
Czechia,2021,16,2021-16,50-64yr,3651
Czechia,2021,17,2021-17,50-64yr,3011
Czechia,2021,18,2021-18,50-64yr,2220
Czechia,2021,19,2021-19,50-64yr,1498
Czechia,2021,20,2021-20,50-64yr,941
Czechia,2021,21,2021-21,50-64yr,487
Czechia,2021,22,2021-22,50-64yr,320
Czechia,2021,23,2021-23,50-64yr,199
Czechia,2021,24,2021-24,50-64yr,125
Czechia,2021,25,2021-25,50-64yr,67
Czechia,2021,26,2021-26,50-64yr,74
Czechia,2021,27,2021-27,50-64yr,109
Czechia,2021,28,2021-28,50-64yr,137
Czechia,2021,29,2021-29,50-64yr,123
Czechia,2021,30,2021-30,50-64yr,109
Czechia,2021,31,2021-31,50-64yr,98
Czechia,2021,32,2021-32,50-64yr,106
Czechia,2021,33,2021-33,50-64yr,131
Czechia,2021,34,2021-34,50-64yr,155
Czechia,2021,35,2021-35,50-64yr,204
Czechia,2021,36,2021-36,50-64yr,286
Czechia,2021,37,2021-37,50-64yr,338
Czechia,2021,38,2021-38,50-64yr,384
Czechia,2021,39,2021-39,50-64yr,533
Czechia,2021,40,2021-40,50-64yr,722
Czechia,2021,41,2021-41,50-64yr,1180
Czechia,2021,42,2021-42,50-64yr,2683
Czechia,2021,43,2021-43,50-64yr,4540
Czechia,2021,44,2021-44,50-64yr,7547
Czechia,2021,45,2021-45,50-64yr,10239
Czechia,2021,46,2021-46,50-64yr,13668
Czechia,2021,47,2021-47,50-64yr,17268
Czechia,2021,48,2021-48,50-64yr,16571
Czechia,2021,49,2021-49,50-64yr,13461
Czechia,2021,50,2021-50,50-64yr,9977
Czechia,2021,51,2021-51,50-64yr,6034
Czechia,2021,52,2021-52,50-64yr,5972
Denmark,2021,01,2021-01,50-64yr,2369
Denmark,2021,02,2021-02,50-64yr,1567
Denmark,2021,03,2021-03,50-64yr,1183
Denmark,2021,04,2021-04,50-64yr,652
Denmark,2021,05,2021-05,50-64yr,605
Denmark,2021,06,2021-06,50-64yr,555
Denmark,2021,07,2021-07,50-64yr,660
Denmark,2021,08,2021-08,50-64yr,648
Denmark,2021,09,2021-09,50-64yr,775
Denmark,2021,10,2021-10,50-64yr,838
Denmark,2021,11,2021-11,50-64yr,861
Denmark,2021,12,2021-12,50-64yr,886
Denmark,2021,13,2021-13,50-64yr,739
Denmark,2021,14,2021-14,50-64yr,441
Denmark,2021,15,2021-15,50-64yr,826
Denmark,2021,16,2021-16,50-64yr,834
Denmark,2021,17,2021-17,50-64yr,547
Denmark,2021,18,2021-18,50-64yr,1037
Denmark,2021,19,2021-19,50-64yr,1025
Denmark,2021,20,2021-20,50-64yr,995
Denmark,2021,21,2021-21,50-64yr,953
Denmark,2021,22,2021-22,50-64yr,672
Denmark,2021,23,2021-23,50-64yr,325
Denmark,2021,24,2021-24,50-64yr,165
Denmark,2021,25,2021-25,50-64yr,118
Denmark,2021,26,2021-26,50-64yr,188
Denmark,2021,27,2021-27,50-64yr,319
Denmark,2021,28,2021-28,50-64yr,368
Denmark,2021,29,2021-29,50-64yr,259
Denmark,2021,30,2021-30,50-64yr,387
Denmark,2021,31,2021-31,50-64yr,459
Denmark,2021,32,2021-32,50-64yr,520
Denmark,2021,33,2021-33,50-64yr,475
Denmark,2021,34,2021-34,50-64yr,480
Denmark,2021,35,2021-35,50-64yr,320
Denmark,2021,36,2021-36,50-64yr,382
Denmark,2021,37,2021-37,50-64yr,262
Denmark,2021,38,2021-38,50-64yr,290
Denmark,2021,39,2021-39,50-64yr,397
Denmark,2021,40,2021-40,50-64yr,516
Denmark,2021,41,2021-41,50-64yr,690
Denmark,2021,42,2021-42,50-64yr,1372
Denmark,2021,43,2021-43,50-64yr,1895
Denmark,2021,44,2021-44,50-64yr,2309
Denmark,2021,45,2021-45,50-64yr,2313
Denmark,2021,46,2021-46,50-64yr,4043
Denmark,2021,47,2021-47,50-64yr,3735
Denmark,2021,48,2021-48,50-64yr,5190
Denmark,2021,49,2021-49,50-64yr,6284
Denmark,2021,50,2021-50,50-64yr,11719
Denmark,2021,51,2021-51,50-64yr,13496
Denmark,2021,52,2021-52,50-64yr,20974
France,2021,01,2021-01,50-64yr,23066
France,2021,02,2021-02,50-64yr,23104
France,2021,03,2021-03,50-64yr,25219
France,2021,04,2021-04,50-64yr,24871
France,2021,05,2021-05,50-64yr,24617
France,2021,06,2021-06,50-64yr,21120
France,2021,07,2021-07,50-64yr,22202
France,2021,08,2021-08,50-64yr,25134
France,2021,09,2021-09,50-64yr,23681
France,2021,10,2021-10,50-64yr,26304
France,2021,11,2021-11,50-64yr,33276
France,2021,12,2021-12,50-64yr,39761
France,2021,13,2021-13,50-64yr,43208
France,2021,14,2021-14,50-64yr,38941
France,2021,15,2021-15,50-64yr,39526
France,2021,16,2021-16,50-64yr,35187
France,2021,17,2021-17,50-64yr,27401
France,2021,18,2021-18,50-64yr,18765
France,2021,19,2021-19,50-64yr,13936
France,2021,20,2021-20,50-64yr,12543
France,2021,21,2021-21,50-64yr,9174
France,2021,22,2021-22,50-64yr,7203
France,2021,23,2021-23,50-64yr,4172
France,2021,24,2021-24,50-64yr,2480
France,2021,25,2021-25,50-64yr,1854
France,2021,26,2021-26,50-64yr,1928
France,2021,27,2021-27,50-64yr,2696
France,2021,28,2021-28,50-64yr,4928
France,2021,29,2021-29,50-64yr,11302
France,2021,30,2021-30,50-64yr,17155
France,2021,31,2021-31,50-64yr,20861
France,2021,32,2021-32,50-64yr,22627
France,2021,33,2021-33,50-64yr,20155
France,2021,34,2021-34,50-64yr,16714
France,2021,35,2021-35,50-64yr,12807
France,2021,36,2021-36,50-64yr,9189
France,2021,37,2021-37,50-64yr,6402
France,2021,38,2021-38,50-64yr,5215
France,2021,39,2021-39,50-64yr,4490
France,2021,40,2021-40,50-64yr,4220
France,2021,41,2021-41,50-64yr,4881
France,2021,42,2021-42,50-64yr,5802
France,2021,43,2021-43,50-64yr,6920
France,2021,44,2021-44,50-64yr,8645
France,2021,45,2021-45,50-64yr,11788
France,2021,46,2021-46,50-64yr,20877
France,2021,47,2021-47,50-64yr,32677
France,2021,48,2021-48,50-64yr,46560
France,2021,49,2021-49,50-64yr,52454
France,2021,50,2021-50,50-64yr,53687
France,2021,51,2021-51,50-64yr,72391
France,2021,52,2021-52,50-64yr,182004
Germany,2021,01,2021-01,50-64yr,33726
Germany,2021,02,2021-02,50-64yr,27386
Germany,2021,03,2021-03,50-64yr,22751
Germany,2021,04,2021-04,50-64yr,18812
Germany,2021,05,2021-05,50-64yr,15332
Germany,2021,06,2021-06,50-64yr,12009
Germany,2021,07,2021-07,50-64yr,12353
Germany,2021,08,2021-08,50-64yr,13112
Germany,2021,09,2021-09,50-64yr,13006
Germany,2021,10,2021-10,50-64yr,15745
Germany,2021,11,2021-11,50-64yr,20121
Germany,2021,12,2021-12,50-64yr,25018
Germany,2021,13,2021-13,50-64yr,24478
Germany,2021,14,2021-14,50-64yr,26509
Germany,2021,15,2021-15,50-64yr,29379
Germany,2021,16,2021-16,50-64yr,30413
Germany,2021,17,2021-17,50-64yr,26864
Germany,2021,18,2021-18,50-64yr,21359
Germany,2021,19,2021-19,50-64yr,14530
Germany,2021,20,2021-20,50-64yr,9994
Germany,2021,21,2021-21,50-64yr,5332
Germany,2021,22,2021-22,50-64yr,3458
Germany,2021,23,2021-23,50-64yr,2177
Germany,2021,24,2021-24,50-64yr,1088
Germany,2021,25,2021-25,50-64yr,699
Germany,2021,26,2021-26,50-64yr,612
Germany,2021,27,2021-27,50-64yr,705
Germany,2021,28,2021-28,50-64yr,1057
Germany,2021,29,2021-29,50-64yr,1464
Germany,2021,30,2021-30,50-64yr,1801
Germany,2021,31,2021-31,50-64yr,2240
Germany,2021,32,2021-32,50-64yr,3603
Germany,2021,33,2021-33,50-64yr,5320
Germany,2021,34,2021-34,50-64yr,7220
Germany,2021,35,2021-35,50-64yr,8284
Germany,2021,36,2021-36,50-64yr,8467
Germany,2021,37,2021-37,50-64yr,7639
Germany,2021,38,2021-38,50-64yr,7023
Germany,2021,39,2021-39,50-64yr,7875
Germany,2021,40,2021-40,50-64yr,8660
Germany,2021,41,2021-41,50-64yr,10374
Germany,2021,42,2021-42,50-64yr,16824
Germany,2021,43,2021-43,50-64yr,23932
Germany,2021,44,2021-44,50-64yr,33685
Germany,2021,45,2021-45,50-64yr,49336
Germany,2021,46,2021-46,50-64yr,65519
Germany,2021,47,2021-47,50-64yr,75978
Germany,2021,48,2021-48,50-64yr,72127
Germany,2021,49,2021-49,50-64yr,60402
Germany,2021,50,2021-50,50-64yr,46469
Germany,2021,51,2021-51,50-64yr,31665
Germany,2021,52,2021-52,50-64yr,36300
Greece,2021,01,2021-01,50-64yr,1116
Greece,2021,02,2021-02,50-64yr,841
Greece,2021,03,2021-03,50-64yr,817
Greece,2021,04,2021-04,50-64yr,1216
Greece,2021,05,2021-05,50-64yr,1602
Greece,2021,06,2021-06,50-64yr,1854
Greece,2021,07,2021-07,50-64yr,1904
Greece,2021,08,2021-08,50-64yr,2784
Greece,2021,09,2021-09,50-64yr,3455
Greece,2021,10,2021-10,50-64yr,3943
Greece,2021,11,2021-11,50-64yr,3918
Greece,2021,12,2021-12,50-64yr,4147
Greece,2021,13,2021-13,50-64yr,5162
Greece,2021,14,2021-14,50-64yr,4871
Greece,2021,15,2021-15,50-64yr,4397
Greece,2021,16,2021-16,50-64yr,4181
Greece,2021,17,2021-17,50-64yr,3422
Greece,2021,18,2021-18,50-64yr,3384
Greece,2021,19,2021-19,50-64yr,2919
Greece,2021,20,2021-20,50-64yr,2420
Greece,2021,21,2021-21,50-64yr,1962
Greece,2021,22,2021-22,50-64yr,1230
Greece,2021,23,2021-23,50-64yr,778
Greece,2021,24,2021-24,50-64yr,452
Greece,2021,25,2021-25,50-64yr,330
Greece,2021,26,2021-26,50-64yr,385
Greece,2021,27,2021-27,50-64yr,972
Greece,2021,28,2021-28,50-64yr,1689
Greece,2021,29,2021-29,50-64yr,1977
Greece,2021,30,2021-30,50-64yr,2046
Greece,2021,31,2021-31,50-64yr,2448
Greece,2021,32,2021-32,50-64yr,3112
Greece,2021,33,2021-33,50-64yr,3096
Greece,2021,34,2021-34,50-64yr,3268
Greece,2021,35,2021-35,50-64yr,2872
Greece,2021,36,2021-36,50-64yr,2460
Greece,2021,37,2021-37,50-64yr,2507
Greece,2021,38,2021-38,50-64yr,2134
Greece,2021,39,2021-39,50-64yr,2272
Greece,2021,40,2021-40,50-64yr,2402
Greece,2021,41,2021-41,50-64yr,2752
Greece,2021,42,2021-42,50-64yr,3666
Greece,2021,43,2021-43,50-64yr,4555
Greece,2021,44,2021-44,50-64yr,7288
Greece,2021,45,2021-45,50-64yr,8016
Greece,2021,46,2021-46,50-64yr,8279
Greece,2021,47,2021-47,50-64yr,8094
Greece,2021,48,2021-48,50-64yr,7257
Greece,2021,49,2021-49,50-64yr,6163
Greece,2021,50,2021-50,50-64yr,4861
Greece,2021,51,2021-51,50-64yr,5953
Greece,2021,52,2021-52,50-64yr,22290
Italy,2021,01,2021-01,50-64yr,28636
Italy,2021,02,2021-02,50-64yr,21904
Italy,2021,03,2021-03,50-64yr,19802
Italy,2021,04,2021-04,50-64yr,18893
Italy,2021,05,2021-05,50-64yr,18693
Italy,2021,06,2021-06,50-64yr,18843
Italy,2021,07,2021-07,50-64yr,19753
Italy,2021,08,2021-08,50-64yr,27608
Italy,2021,09,2021-09,50-64yr,32652
Italy,2021,10,2021-10,50-64yr,36416
Italy,2021,11,2021-11,50-64yr,35710
Italy,2021,12,2021-12,50-64yr,34604
Italy,2021,13,2021-13,50-64yr,31392
Italy,2021,14,2021-14,50-64yr,23905
Italy,2021,15,2021-15,50-64yr,21863
Italy,2021,16,2021-16,50-64yr,19761
Italy,2021,17,2021-17,50-64yr,16282
Italy,2021,18,2021-18,50-64yr,13125
Italy,2021,19,2021-19,50-64yr,9212
Italy,2021,20,2021-20,50-64yr,6335
Italy,2021,21,2021-21,50-64yr,4715
Italy,2021,22,2021-22,50-64yr,3186
Italy,2021,23,2021-23,50-64yr,2177
Italy,2021,24,2021-24,50-64yr,1235
Italy,2021,25,2021-25,50-64yr,912
Italy,2021,26,2021-26,50-64yr,839
Italy,2021,27,2021-27,50-64yr,1142
Italy,2021,28,2021-28,50-64yr,2261
Italy,2021,29,2021-29,50-64yr,4211
Italy,2021,30,2021-30,50-64yr,5216
Italy,2021,31,2021-31,50-64yr,6255
Italy,2021,32,2021-32,50-64yr,6871
Italy,2021,33,2021-33,50-64yr,7591
Italy,2021,34,2021-34,50-64yr,7815
Italy,2021,35,2021-35,50-64yr,6985
Italy,2021,36,2021-36,50-64yr,6066
Italy,2021,37,2021-37,50-64yr,5255
Italy,2021,38,2021-38,50-64yr,4225
Italy,2021,39,2021-39,50-64yr,3777
Italy,2021,40,2021-40,50-64yr,3434
Italy,2021,41,2021-41,50-64yr,3550
Italy,2021,42,2021-42,50-64yr,5027
Italy,2021,43,2021-43,50-64yr,6398
Italy,2021,44,2021-44,50-64yr,8103
Italy,2021,45,2021-45,50-64yr,11026
Italy,2021,46,2021-46,50-64yr,13866
Italy,2021,47,2021-47,50-64yr,17155
Italy,2021,48,2021-48,50-64yr,20794
Italy,2021,49,2021-49,50-64yr,24041
Italy,2021,50,2021-50,50-64yr,31881
Italy,2021,51,2021-51,50-64yr,50201
Italy,2021,52,2021-52,50-64yr,156717
Luxembourg,2021,01,2021-01,50-64yr,202
Luxembourg,2021,02,2021-02,50-64yr,185
Luxembourg,2021,03,2021-03,50-64yr,175
Luxembourg,2021,04,2021-04,50-64yr,204
Luxembourg,2021,05,2021-05,50-64yr,200
Luxembourg,2021,06,2021-06,50-64yr,175
Luxembourg,2021,07,2021-07,50-64yr,245
Luxembourg,2021,08,2021-08,50-64yr,262
Luxembourg,2021,09,2021-09,50-64yr,234
Luxembourg,2021,10,2021-10,50-64yr,222
Luxembourg,2021,11,2021-11,50-64yr,289
Luxembourg,2021,12,2021-12,50-64yr,352
Luxembourg,2021,13,2021-13,50-64yr,296
Luxembourg,2021,14,2021-14,50-64yr,274
Luxembourg,2021,15,2021-15,50-64yr,276
Luxembourg,2021,16,2021-16,50-64yr,245
Luxembourg,2021,17,2021-17,50-64yr,217
Luxembourg,2021,18,2021-18,50-64yr,157
Luxembourg,2021,19,2021-19,50-64yr,122
Luxembourg,2021,20,2021-20,50-64yr,84
Luxembourg,2021,21,2021-21,50-64yr,62
Luxembourg,2021,22,2021-22,50-64yr,50
Luxembourg,2021,23,2021-23,50-64yr,36
Luxembourg,2021,24,2021-24,50-64yr,6
Luxembourg,2021,25,2021-25,50-64yr,8
Luxembourg,2021,26,2021-26,50-64yr,48
Luxembourg,2021,27,2021-27,50-64yr,61
Luxembourg,2021,28,2021-28,50-64yr,61
Luxembourg,2021,29,2021-29,50-64yr,60
Luxembourg,2021,30,2021-30,50-64yr,63
Luxembourg,2021,31,2021-31,50-64yr,50
Luxembourg,2021,32,2021-32,50-64yr,61
Luxembourg,2021,33,2021-33,50-64yr,79
Luxembourg,2021,34,2021-34,50-64yr,81
Luxembourg,2021,35,2021-35,50-64yr,79
Luxembourg,2021,36,2021-36,50-64yr,81
Luxembourg,2021,37,2021-37,50-64yr,71
Luxembourg,2021,38,2021-38,50-64yr,77
Luxembourg,2021,39,2021-39,50-64yr,70
Luxembourg,2021,40,2021-40,50-64yr,119
Luxembourg,2021,41,2021-41,50-64yr,141
Luxembourg,2021,42,2021-42,50-64yr,201
Luxembourg,2021,43,2021-43,50-64yr,232
Luxembourg,2021,44,2021-44,50-64yr,247
Luxembourg,2021,45,2021-45,50-64yr,294
Luxembourg,2021,46,2021-46,50-64yr,372
Luxembourg,2021,47,2021-47,50-64yr,398
Luxembourg,2021,48,2021-48,50-64yr,426
Luxembourg,2021,49,2021-49,50-64yr,425
Luxembourg,2021,50,2021-50,50-64yr,412
Luxembourg,2021,51,2021-51,50-64yr,413
Luxembourg,2021,52,2021-52,50-64yr,906
Netherlands,2021,01,2021-01,50-64yr,12086
Netherlands,2021,02,2021-02,50-64yr,10287
Netherlands,2021,03,2021-03,50-64yr,9424
Netherlands,2021,04,2021-04,50-64yr,7573
Netherlands,2021,05,2021-05,50-64yr,6858
Netherlands,2021,06,2021-06,50-64yr,5795
Netherlands,2021,07,2021-07,50-64yr,6571
Netherlands,2021,08,2021-08,50-64yr,7056
Netherlands,2021,09,2021-09,50-64yr,6678
Netherlands,2021,10,2021-10,50-64yr,7921
Netherlands,2021,11,2021-11,50-64yr,9207
Netherlands,2021,12,2021-12,50-64yr,10344
Netherlands,2021,13,2021-13,50-64yr,10376
Netherlands,2021,14,2021-14,50-64yr,10207
Netherlands,2021,15,2021-15,50-64yr,11143
Netherlands,2021,16,2021-16,50-64yr,11977
Netherlands,2021,17,2021-17,50-64yr,9491
Netherlands,2021,18,2021-18,50-64yr,10655
Netherlands,2021,19,2021-19,50-64yr,8065
Netherlands,2021,20,2021-20,50-64yr,5657
Netherlands,2021,21,2021-21,50-64yr,4012
Netherlands,2021,22,2021-22,50-64yr,2603
Netherlands,2021,23,2021-23,50-64yr,1489
Netherlands,2021,24,2021-24,50-64yr,817
Netherlands,2021,25,2021-25,50-64yr,620
Netherlands,2021,26,2021-26,50-64yr,547
Netherlands,2021,27,2021-27,50-64yr,1719
Netherlands,2021,28,2021-28,50-64yr,5949
Netherlands,2021,29,2021-29,50-64yr,5458
Netherlands,2021,30,2021-30,50-64yr,2869
Netherlands,2021,31,2021-31,50-64yr,2202
Netherlands,2021,32,2021-32,50-64yr,2124
Netherlands,2021,33,2021-33,50-64yr,2230
Netherlands,2021,34,2021-34,50-64yr,2306
Netherlands,2021,35,2021-35,50-64yr,2284
Netherlands,2021,36,2021-36,50-64yr,2004
Netherlands,2021,37,2021-37,50-64yr,1799
Netherlands,2021,38,2021-38,50-64yr,1594
Netherlands,2021,39,2021-39,50-64yr,1764
Netherlands,2021,40,2021-40,50-64yr,2538
Netherlands,2021,41,2021-41,50-64yr,3862
Netherlands,2021,42,2021-42,50-64yr,6209
Netherlands,2021,43,2021-43,50-64yr,9151
Netherlands,2021,44,2021-44,50-64yr,13430
Netherlands,2021,45,2021-45,50-64yr,16777
Netherlands,2021,46,2021-46,50-64yr,24527
Netherlands,2021,47,2021-47,50-64yr,25431
Netherlands,2021,48,2021-48,50-64yr,24388
Netherlands,2021,49,2021-49,50-64yr,20412
Netherlands,2021,50,2021-50,50-64yr,16247
Netherlands,2021,51,2021-51,50-64yr,14203
Netherlands,2021,52,2021-52,50-64yr,19668
Norway,2021,01,2021-01,50-64yr,723
Norway,2021,02,2021-02,50-64yr,530
Norway,2021,03,2021-03,50-64yr,369
Norway,2021,04,2021-04,50-64yr,340
Norway,2021,05,2021-05,50-64yr,264
Norway,2021,06,2021-06,50-64yr,267
Norway,2021,07,2021-07,50-64yr,289
Norway,2021,08,2021-08,50-64yr,481
Norway,2021,09,2021-09,50-64yr,607
Norway,2021,10,2021-10,50-64yr,736
Norway,2021,11,2021-11,50-64yr,867
Norway,2021,12,2021-12,50-64yr,780
Norway,2021,13,2021-13,50-64yr,713
Norway,2021,14,2021-14,50-64yr,624
Norway,2021,15,2021-15,50-64yr,543
Norway,2021,16,2021-16,50-64yr,456
Norway,2021,17,2021-17,50-64yr,384
Norway,2021,18,2021-18,50-64yr,386
Norway,2021,19,2021-19,50-64yr,374
Norway,2021,20,2021-20,50-64yr,323
Norway,2021,21,2021-21,50-64yr,288
Norway,2021,22,2021-22,50-64yr,162
Norway,2021,23,2021-23,50-64yr,121
Norway,2021,24,2021-24,50-64yr,130
Norway,2021,25,2021-25,50-64yr,91
Norway,2021,26,2021-26,50-64yr,98
